mjd,mag,mag_err,UL,filter,System,detected
58757.48,21.13,,True,r,AB,0
58761.51,21.23,,True,r,AB,0
58761.51,21.26,,True,r,AB,0
58770.45,20.34,,True,r,AB,0
58770.45,20.35,,True,r,AB,0
58771.45,19.96,,True,r,AB,0
58771.45,20.04,,True,r,AB,0
58772.51,20.65,,True,r,AB,0
58772.51,20.79,,True,r,AB,0
58780.635804,19.7815,,True,orange,AB,0
58783.49,20.6,,True,r,AB,0
58783.49,20.69,,True,r,AB,0
58786.54,19.76,,True,g,AB,0
58786.54,19.91,,True,g,AB,0
58788.631028,20.2402,,True,cyan,AB,0
58790.526403,19.9731,,True,orange,AB,0
58792.575113,20.1929,,True,cyan,AB,0
58794.622877,19.8405,,True,orange,AB,0
58796.616939,20.0926,,True,cyan,AB,0
58798.585087,19.6975,,True,orange,AB,0
58799.38,20.43,,True,r,AB,0
58799.38,20.51,,True,r,AB,0
58800.515459,19.4763,,True,orange,AB,0
58802.5739,19.4268,,True,orange,AB,0
58804.49,19.91,0.26,False,g,AB,1
58804.575007,19.4442,,True,orange,AB,0
58805.51,19.75,0.16,False,g,AB,1
58805.51,19.83,0.18,False,g,AB,1
58806.55,19.92,0.13,False,r,AB,1
58806.55,19.99,0.15,False,r,AB,1
58810.62182,19.7074,0.0432,False,G,AB,1
58810.69583,19.6574,0.0422,False,G,AB,1
58814.551401,19.4779,0.3592,False,orange,AB,1
58816.509868,19.327,0.1251,False,cyan,AB,1
58820.626828,19.3427,0.2106,False,orange,AB,1
58824.597795,19.3763,0.1787,False,orange,AB,1
58826.561857,19.1121,0.156,False,orange,AB,1
58828.31,18.8,0.07,False,r,AB,1
58828.532958,19.0262,0.2171,False,orange,AB,1
58830.39569,18.8874,0.0302,False,G,AB,1
58830.469709,18.8674,0.0299,False,G,AB,1
58830.48751,18.805,0.1627,False,orange,AB,1
58830.64588,18.8574,0.0298,False,G,AB,1
58833.54,18.75,0.1,False,g,AB,1
58833.54,18.87,0.09,False,g,AB,1
58835.46,18.85,0.07,False,r,AB,1
58835.46,18.85,0.07,False,r,AB,1
58836.545575,18.9119,0.1261,False,orange,AB,1
58838.497236,19.1989,0.2107,False,orange,AB,1
58844.647986,18.6849,0.0599,False,cyan,AB,1
58846.520649,18.8084,0.109,False,orange,AB,1
58850.519475,18.8592,0.1142,False,orange,AB,1
58851.45,18.86,0.05,False,r,AB,1
58851.45,18.95,0.06,False,r,AB,1
58854.613474,18.9174,0.1205,False,orange,AB,1
58856.33,18.81,0.09,False,r,AB,1
58856.33,18.87,0.12,False,r,AB,1
58859.31,18.63,0.09,False,r,AB,1
58859.31,18.86,0.1,False,r,AB,1
58860.29,18.82,0.11,False,r,AB,1
58860.3,18.91,0.12,False,r,AB,1
58862.33,18.74,0.05,False,r,AB,1
58862.33,18.9,0.06,False,r,AB,1
58866.498942,18.9457,0.1287,False,orange,AB,1
58868.508525,18.7826,0.0664,False,cyan,AB,1
58870.460336,19.0521,0.1351,False,orange,AB,1
58871.29,18.97,0.05,False,r,AB,1
58871.29,19.0,0.05,False,r,AB,1
58872.460455,18.8715,0.0774,False,cyan,AB,1
58874.492407,19.0814,0.1414,False,orange,AB,1
58876.540159,18.9495,0.091,False,cyan,AB,1
58878.463125,19.2243,0.1614,False,orange,AB,1
58879.19,19.07,0.07,False,g,AB,1
58879.22,19.13,0.06,False,g,AB,1
58880.435891,19.2989,0.2773,False,cyan,AB,1
58882.19,19.1,0.06,False,r,AB,1
58882.19,19.1,0.07,False,r,AB,1
58894.443308,19.3727,0.1887,False,orange,AB,1
58898.23,19.62,0.07,False,g,AB,1
58898.23,19.63,0.06,False,g,AB,1
58898.58,19.46,,True,B,AB,0
58898.58,20.26,,True,U,AB,0
58898.58,21.34,,True,UVW1,AB,0
58898.58,21.98,,True,UVW2,AB,0
58898.59,21.92,,True,UVM2,AB,0
58900.457574,19.5818,0.1816,False,cyan,AB,1
58901.87,18.98,,True,V,AB,0
58901.87,19.82,,True,B,AB,0
58901.87,20.59,,True,U,AB,0
58901.87,21.68,,True,UVW1,AB,0
58901.87,22.3,,True,UVW2,AB,0
58901.87,22.33,,True,UVM2,AB,0
58902.395947,19.3903,0.189,False,orange,AB,1
58906.65,20.76,,True,UVW1,AB,0
58910.380327,19.7929,0.2824,False,orange,AB,1
58911.43,21.03,,True,UVW2,AB,0
58911.56,19.51,,True,B,AB,0
58911.56,20.3,,True,U,AB,0
58911.56,21.36,,True,UVW1,AB,0
58914.363687,19.5329,0.2606,False,orange,AB,1
58915.67,21.57,,True,UVW1,AB,0
58915.68,19.59,,True,B,AB,0
58915.68,20.54,,True,U,AB,0
58915.68,22.32,,True,UVW2,AB,0
58915.69,22.27,,True,UVM2,AB,0
58918.450396,19.4352,0.2543,False,orange,AB,1
58920.392588,19.6225,0.2681,False,orange,AB,1
58932.415039,19.723,,True,cyan,AB,0
58934.338612,19.158,,True,orange,AB,0
58939.94,20.83,0.12,False,g,AB,1
58940.99,20.05,0.12,False,i,AB,1
58940.99,20.09,0.1,False,r,AB,1
58940.99,20.74,0.16,False,g,AB,1
58946.384893,19.1343,,True,orange,AB,0
58950.285052,19.4261,,True,orange,AB,0
58953.554039,20.5574,0.0643,False,G,AB,1
58956.352854,19.9907,,True,cyan,AB,0
58958.32524,19.6019,,True,orange,AB,0
58960.316419,19.9124,,True,cyan,AB,0
58962.369617,19.6135,,True,orange,AB,0
58966.286954,19.4392,,True,orange,AB,0
