mjd,mag,mag_err,UL,Filter,System,detected,Filter_can,Cenwave
55183.502,20.88,0.34,False,g,AB,1,g,4671.78
55183.504,19.88,0.26,False,i,AB,1,i,7457.89
55183.508,20.3,0.34,False,B,AB,1,B,4369.53
55184.504,20.19,0.35,False,B,AB,1,B,4369.53
55185.495,19.46,0.18,False,r,AB,1,r,6141.12
55189.486,19.82,0.18,False,r,AB,1,r,6141.12
55202.474,20.33,0.23,False,r,AB,1,r,6141.12
55202.476,19.91,0.23,False,i,AB,1,i,7457.89
55203.448,20.54,0.28,False,r,AB,1,r,6141.12
55205.0,21.03,0.2,False,r,AB,1,r,6141.12
