mjd,mag,mag_err,UL,filter,detected
58800.43,20.54,,True,r,0
58800.43,20.56,,True,r,0
58800.44,20.78,,True,r,0
58801.42,19.77,,True,r,0
58801.42,19.78,,True,r,0
58802.54,20.56,,True,g,0
58806.47,20.87,,True,g,0
58806.49,20.81,,True,r,0
58812.43,21.58,,True,g,0
58823.44,19.56,,True,g,0
58827.31,20.25,,True,r,0
58827.31,20.36,,True,r,0
58827.31,20.4,,True,r,0
58827.42,20.77,,True,r,0
58828.31,20.62,,True,r,0
58828.31,20.49,,True,r,0
58828.31,20.62,,True,r,0
58833.4,20.49,,True,r,0
58833.41,20.4,,True,r,0
58833.42,20.19,,True,r,0
58833.44,20.38,,True,r,0
58833.44,20.45,,True,r,0
58833.52,19.7,,True,g,0
58833.52,20.05,,True,g,0
58835.52,20.85,,True,g,0
58836.5,21.38,,True,r,0
58836.5,21.38,,True,r,0
58837.49,20.97,,True,g,0
58837.538834,20.0468,,True,orange,0
58838.44,20.43,,True,g,0
58841.524366,20.0952,,True,orange,0
58845.458103,20.1349,,True,orange,0
58846.29,21.31,,True,r,0
58846.472227,20.1343,,True,orange,0
58846.48,21.3,,True,g,0
58849.47,21.28,,True,g,0
58849.534261,20.083,,True,orange,0
58850.457814,19.9429,,True,orange,0
58850.47,20.96,,True,r,0
58851.47,21.36,,True,r,0
58852.43,21.66,,True,r,0
58852.46,21.63,,True,g,0
58853.43,21.59,,True,r,0
58853.46,21.63,,True,g,0
58854.47,20.58,,True,r,0
58855.31,20.74,,True,r,0
58855.34,20.69,,True,r,0
58855.46,20.94,,True,g,0
58856.3,20.91,,True,r,0
58860.27,19.98,,True,r,0
58860.27,20.02,,True,r,0
58861.33,20.11,,True,r,0
58861.35,20.27,,True,g,0
58862.3,20.87,,True,r,0
58862.3,20.97,,True,r,0
58862.32,21.01,,True,r,0
58862.32,21.03,,True,r,0
58862.43,20.13,,True,g,0
58863.35,21.05,,True,r,0
58864.21,21.7,,True,g,0
58864.23,21.56,,True,r,0
58866.34,21.36,,True,r,0
58867.39,21.48,,True,g,0
58867.50808,20.4284,,True,cyan,0
58868.401874,20.3376,,True,cyan,0
58869.423165,19.9489,,True,orange,0
58871.26,21.26,,True,r,0
58871.26,21.28,,True,r,0
58871.26,21.48,,True,r,0
58871.374121,20.2517,,True,cyan,0
58873.21,21.48,,True,r,0
58873.21,21.58,,True,r,0
58873.23,21.59,,True,r,0
58873.448081,19.8748,,True,orange,0
58874.25,20.64,,True,r,0
58874.25,20.82,,True,r,0
58874.27,21.75,,True,r,0
