mjd,mag,mag_err,UL,filter,System,detected
59048.609267,19.6666,,True,orange,AB,0
59050.605971,20.4642,,True,cyan,AB,0
59058.567031,20.5502,,True,cyan,AB,0
59060.546871,20.0791,,True,orange,AB,0
59068.534998,19.8547,,True,orange,AB,0
59072.612393,20.0051,,True,orange,AB,0
59076.603107,20.0476,,True,orange,AB,0
59078.555072,20.6416,,True,cyan,AB,0
59080.568174,19.9987,,True,orange,AB,0
59082.545487,20.2783,,True,cyan,AB,0
59084.526872,19.9263,,True,orange,AB,0
59086.567929,20.6699,,True,cyan,AB,0
59091.414259,19.7543,,True,g,AB,0
59092.403981,19.3986,,True,g,AB,0
59093.375949,19.1149,,True,r,AB,0
59093.39934,19.1342,,True,g,AB,0
59094.418402,18.9533,,True,r,AB,0
59094.498009,18.8623,,True,g,AB,0
59095.338518,18.4633,,True,g,AB,0
59095.452222,19.1325,,True,r,AB,0
59096.422939,19.2682,,True,r,AB,0
59099.391377,19.0109,,True,g,AB,0
59102.452106,18.636,,True,r,AB,0
59104.507308,19.8736,,True,orange,AB,0
59106.513851,20.4102,,True,cyan,AB,0
59108.373356,19.9838,,True,g,AB,0
59108.491119,20.0445,,True,orange,AB,0
59109.507211,20.3317,,True,cyan,AB,0
59110.478895,19.8928,,True,cyan,AB,0
59111.399768,20.7032,0.2884,False,r,AB,1
59112.478302,19.8948,,True,orange,AB,0
59113.493223,20.3279,,True,cyan,AB,0
59114.354074,20.5149,,True,g,AB,0
59114.400983,20.3743,,True,r,AB,0
59114.490474,20.1961,,True,cyan,AB,0
59115.392141,20.3681,,True,r,AB,0
59115.396898,20.2753,,True,r,AB,0
59116.310636,20.4013,,True,g,AB,0
59116.406979,20.7741,0.2598,False,r,AB,1
59116.410752,20.7038,0.2865,False,r,AB,1
59117.383402,20.3769,0.1608,False,r,AB,1
59117.421006,20.6098,,True,g,AB,0
59117.499167,20.0953,,True,cyan,AB,0
59118.31287,20.3562,0.276,False,r,AB,1
59118.452847,20.5719,,True,g,AB,0
59120.360069,19.5738,,True,g,AB,0
59121.383217,19.423,,True,g,AB,0
59121.418125,19.4729,,True,g,AB,0
59121.448784,19.6372,,True,r,AB,0
59124.399502,18.9192,,True,r,AB,0
59124.489803,18.6828,,True,g,AB,0
59126.377615,19.0832,,True,r,AB,0
59126.455347,18.9031,,True,g,AB,0
59128.357488,18.7694,,True,g,AB,0
59128.404583,19.1747,,True,r,AB,0
59130.297604,20.2812,,True,r,AB,0
59130.374247,20.4067,0.3284,False,g,AB,1
59134.333171,20.1255,0.1863,False,r,AB,1
59134.379502,20.1058,,True,g,AB,0
59136.314687,20.2895,0.2059,False,r,AB,1
59136.39574,20.556,,True,g,AB,0
59138.351932,20.0663,0.1999,False,r,AB,1
59138.359479,20.1421,0.23,False,g,AB,1
59140.301574,20.2928,0.1822,False,g,AB,1
59140.358263,20.0813,0.1628,False,r,AB,1
59142.358472,20.0744,0.1556,False,r,AB,1
59142.358472,20.0745,0.1556,False,r,AB,1
59142.423543,20.0225,0.2017,False,cyan,AB,1
59144.33927,20.198,0.2284,False,g,AB,1
59144.407268,20.1542,0.1628,False,r,AB,1
59146.29471,16.6782,,True,r,AB,0
59146.336458,18.9124,,True,g,AB,0
59146.479888,20.6225,0.3507,False,cyan,AB,1
59149.337951,19.3997,,True,r,AB,0
59150.363252,18.7636,,True,r,AB,0
59150.381805,19.2944,,True,g,AB,0
59151.29287,19.0209,,True,g,AB,0
59151.34993,19.2631,,True,r,AB,0
