mjd,mag,mag_err,UL,filter,detected
57014.07,18.672,inf,True,g,0
57033.49,17.992,inf,True,g,0
57042.03,17.432,0.12,False,g,1
57048.7,17.585,0.07,False,z,1
57049.7,17.555,0.07,False,z,1
57051.47,17.122,0.09,False,g,1
57053.5,17.2859,0.13,False,i,1
57068.47,16.8809,0.01,False,r,1
57068.97,16.742,0.06,False,g,1
57069.45,16.8209,0.01,False,r,1
57071.6,16.807,0.05,False,g,1
57071.6,17.0755,0.09,False,i,1
57072.394,15.8265,0.038,False,u,1
57072.394,16.4282,0.049,False,UVW1,1
57072.394,16.6445,0.043,False,UVM2,1
57072.394,16.794,0.058,False,g,1
57072.394,16.8243,0.04,False,u,1
57072.394,17.1714,0.05,False,UVW2,1
57072.59,16.717,0.04,False,g,1
57072.59,16.9207,0.06,False,r,1
57072.59,17.1355,0.07,False,i,1
57072.59,17.4067,0.13,False,z,1
57073.88,17.1155,0.08,False,i,1
57073.88,16.727,0.09,False,g,1
57073.88,16.9607,0.06,False,r,1
57074.169,15.8305,0.033,False,u,1
57074.169,16.3932,0.045,False,UVW1,1
57074.169,16.7075,0.054,False,UVM2,1
57074.169,17.1284,0.053,False,UVW2,1
57074.21,16.6743,0.05,False,i,1
57074.21,16.752,0.05,False,g,1
57074.21,16.8575,0.09,False,r,1
57074.21,16.9003,0.09,False,u,1
57076.167,15.8945,0.037,False,u,1
57076.167,16.4222,0.082,False,UVW1,1
57076.167,16.6995,0.122,False,UVM2,1
57076.167,17.1894,0.072,False,UVW2,1
57077.17,16.787,0.04,False,g,1
57077.17,16.8907,0.06,False,r,1
57077.17,16.9746,0.05,False,u,1
57077.17,17.0555,0.03,False,i,1
57077.17,17.1767,0.04,False,z,1
57077.45,16.8209,0.01,False,r,1
57077.62,16.747,0.03,False,g,1
57077.62,16.8607,0.06,False,r,1
57077.62,17.0855,0.06,False,i,1
57078.322,15.8615,0.037,False,u,1
57078.322,16.3462,0.054,False,UVW1,1
57078.322,16.8785,0.075,False,UVM2,1
57078.322,17.1594,0.069,False,UVW2,1
57078.47,16.8209,0.01,False,r,1
57078.96,16.872,0.07,False,g,1
57079.34,16.782,0.08,False,g,1
57079.34,16.7143,0.04,False,i,1
57079.34,16.9003,0.08,False,u,1
57079.34,16.8075,0.06,False,r,1
57080.08,16.737,0.03,False,g,1
57080.08,16.8746,0.04,False,u,1
57080.08,16.8807,0.05,False,r,1
57080.08,17.0055,0.02,False,i,1
57080.08,17.1967,0.02,False,z,1
57080.33,16.682,0.07,False,g,1
57080.33,16.6843,0.02,False,i,1
57080.33,16.7475,0.08,False,r,1
57080.33,16.8503,0.05,False,u,1
57080.517,16.8375,0.073,False,UVM2,1
57080.517,17.2134,0.069,False,UVW2,1
57080.517,15.8335,0.037,False,u,1
57080.517,16.3572,0.055,False,UVW1,1
57081.33,16.7343,0.07,False,i,1
57081.33,16.742,0.06,False,g,1
57081.33,16.7775,0.07,False,r,1
57081.33,16.8403,0.06,False,u,1
57081.5,16.697,0.08,False,g,1
57081.5,16.9407,0.06,False,r,1
57081.5,17.0055,0.04,False,i,1
57082.24,16.6343,0.04,False,i,1
57082.24,16.692,0.1,False,g,1
57082.24,16.7575,0.08,False,r,1
57082.24,16.9603,0.17,False,u,1
57082.94,16.707,0.04,False,g,1
57082.94,16.8607,0.05,False,r,1
57082.94,16.9655,0.02,False,i,1
57082.94,17.0046,0.07,False,u,1
57082.94,17.1467,0.03,False,z,1
57084.24,16.5643,0.04,False,i,1
57084.24,16.742,0.09,False,g,1
57084.24,16.7575,0.06,False,r,1
57084.24,16.9803,0.12,False,u,1
57084.342,16.3732,0.054,False,UVW1,1
57084.342,15.8405,0.037,False,u,1
57084.342,17.1524,0.069,False,UVW2,1
57084.342,16.6645,0.07,False,UVM2,1
57085.22,16.547,0.09,False,g,1
57085.22,16.8907,0.08,False,r,1
57085.22,16.9355,0.06,False,i,1
57085.26,16.702,0.15,False,g,1
57085.26,16.9103,0.14,False,u,1
57085.26,16.6443,0.12,False,i,1
57085.26,16.6975,0.05,False,r,1
57086.01,16.687,0.08,False,g,1
57086.01,16.8407,0.05,False,r,1
57086.01,16.9046,0.04,False,u,1
57086.01,16.9655,0.07,False,i,1
57086.01,17.0967,0.04,False,z,1
57089.976,15.8525,0.055,False,u,1
57089.976,16.461,0.088,False,g,1
57089.976,16.2202,0.059,False,UVW1,1
57089.976,16.6373,0.057,False,u,1
57089.976,16.5245,0.058,False,UVM2,1
57089.976,17.1604,0.069,False,UVW2,1
57090.476,15.7075,0.031,False,u,1
57090.97,16.597,0.03,False,g,1
57090.97,16.7607,0.13,False,r,1
57090.97,16.9055,0.11,False,i,1
57092.17,16.4227,0.19,False,K,1
57092.17,16.6284,0.1,False,H,1
57092.17,16.6814,0.12,False,J,1
57093.02,16.547,0.03,False,g,1
57093.02,16.6746,0.04,False,u,1
57093.02,16.7207,0.05,False,r,1
57093.02,16.8755,0.02,False,i,1
57093.02,17.0367,0.03,False,z,1
57093.764,16.479,0.082,False,g,1
57093.764,15.6215,0.048,False,u,1
57093.764,16.2382,0.056,False,UVW1,1
57093.764,16.5543,0.051,False,u,1
57093.764,16.9694,0.06,False,UVW2,1
57093.764,16.5065,0.055,False,UVM2,1
57094.29,16.5143,0.03,False,i,1
57094.29,16.552,0.06,False,g,1
57094.29,16.6575,0.06,False,r,1
57094.29,16.7203,0.04,False,u,1
57094.87,16.8555,0.09,False,i,1
57094.87,16.557,0.04,False,g,1
57094.87,16.6907,0.07,False,r,1
57095.27,16.6575,0.07,False,r,1
57095.27,16.7603,0.05,False,u,1
57095.47,16.6409,0.02,False,r,1
57095.93,16.527,0.04,False,g,1
57095.93,16.6846,0.03,False,u,1
57095.93,16.7107,0.05,False,r,1
57095.93,16.8455,0.02,False,i,1
57095.93,17.0167,0.02,False,z,1
57097.21,16.542,0.09,False,g,1
57097.21,16.5343,0.11,False,i,1
57097.21,16.6703,0.08,False,u,1
57097.21,16.5875,0.09,False,r,1
57098.21,16.4643,0.04,False,i,1
57098.21,16.492,0.06,False,g,1
57098.21,16.5975,0.1,False,r,1
57098.21,16.7103,0.07,False,u,1
57098.61,16.537,0.06,False,g,1
57098.61,16.7407,0.05,False,r,1
57098.61,16.8455,0.04,False,i,1
57098.987,15.6305,0.05,False,u,1
57098.987,16.2142,0.065,False,UVW1,1
57098.987,16.4863,0.052,False,u,1
57098.987,16.541,0.09,False,g,1
57098.987,16.5665,0.087,False,UVM2,1
57098.987,17.0204,0.069,False,UVW2,1
57099.25,16.4943,0.04,False,i,1
57099.25,16.542,0.08,False,g,1
57099.25,16.5875,0.07,False,r,1
57099.25,16.7203,0.05,False,u,1
57100.984,15.5825,0.06,False,u,1
57101.31,16.4643,0.05,False,i,1
57101.31,16.512,0.07,False,g,1
57101.31,16.6375,0.07,False,r,1
57101.31,16.7103,0.05,False,u,1
57102.17,16.5814,0.09,False,J,1
57102.17,16.6384,0.12,False,H,1
57102.52,16.6607,0.06,False,r,1
57102.52,16.8255,0.06,False,i,1
57102.52,16.527,0.04,False,g,1
57103.4,16.6109,0.01,False,r,1
57103.76,16.442,0.07,False,g,1
57104.18,16.4743,0.05,False,i,1
57104.18,16.602,0.09,False,g,1
57104.18,16.6275,0.08,False,r,1
57104.18,16.6803,0.08,False,u,1
57104.43,16.6709,0.01,False,r,1
57106.44,16.7807,0.13,False,r,1
57106.44,16.8755,0.13,False,i,1
57106.44,16.587,0.14,False,g,1
57106.872,15.6685,0.043,False,u,1
57106.872,16.2532,0.055,False,UVW1,1
57106.872,16.524,0.067,False,g,1
57106.872,16.5433,0.044,False,u,1
57106.872,16.5755,0.068,False,UVM2,1
57106.872,17.1684,0.059,False,UVW2,1
57110.16,16.667,0.05,False,g,1
57110.16,16.7907,0.06,False,r,1
57110.16,16.8355,0.08,False,i,1
57110.18,16.3827,0.3,False,K,1
57110.18,16.5914,0.07,False,J,1
57110.18,16.5984,0.27,False,H,1
57110.21,16.4743,0.08,False,i,1
57110.21,16.592,0.08,False,g,1
57110.21,16.6575,0.08,False,r,1
57110.21,16.7803,0.07,False,u,1
57110.699,15.7845,0.036,False,u,1
57111.503,15.7405,0.037,False,u,1
57111.503,16.3852,0.047,False,UVW1,1
57111.503,16.445,0.092,False,g,1
57111.503,16.6343,0.037,False,u,1
57111.503,16.8745,0.1,False,UVM2,1
57111.503,17.1284,0.051,False,UVW2,1
57113.29,16.4843,0.06,False,i,1
57113.29,16.652,0.16,False,g,1
57113.29,16.6675,0.12,False,r,1
57113.29,16.7603,0.1,False,u,1
57116.93,16.747,0.04,False,g,1
57116.93,16.8507,0.07,False,r,1
57116.93,16.8746,0.1,False,u,1
57116.93,16.9055,0.07,False,i,1
57116.93,17.0567,0.03,False,z,1
57117.25,16.582,0.08,False,g,1
57117.25,16.7975,0.09,False,r,1
57117.25,16.8703,0.12,False,u,1
57118.21,16.4543,0.07,False,i,1
57118.21,16.742,0.16,False,g,1
57118.21,17.0503,0.16,False,u,1
57118.422,15.9805,0.045,False,u,1
57118.422,16.6432,0.059,False,UVW1,1
57118.422,16.734,0.071,False,g,1
57118.422,16.7703,0.045,False,u,1
57118.422,17.1185,0.079,False,UVM2,1
57118.422,17.4554,0.062,False,UVW2,1
57120.15,16.9307,0.06,False,r,1
57120.15,16.9855,0.08,False,i,1
57120.15,16.877,0.1,False,g,1
57120.21,16.5843,0.05,False,i,1
57120.21,16.712,0.07,False,g,1
57120.21,16.7875,0.09,False,r,1
57120.21,16.9303,0.18,False,u,1
57120.45,16.602,0.12,False,g,1
57120.816,16.667,0.074,False,g,1
57120.816,16.8242,0.068,False,UVW1,1
57120.816,16.0735,0.048,False,u,1
57120.816,17.2025,0.089,False,UVM2,1
57120.816,17.6674,0.072,False,UVW2,1
57120.816,16.9333,0.051,False,u,1
57122.075,16.1565,0.063,False,u,1
57122.075,16.7752,0.086,False,UVW1,1
57122.075,16.817,0.111,False,g,1
57122.075,16.8953,0.065,False,u,1
57122.075,17.1975,0.133,False,UVM2,1
57122.075,17.7054,0.097,False,UVW2,1
57122.13,16.5027,0.24,False,K,1
57122.13,16.6984,0.26,False,H,1
57122.13,16.7114,0.12,False,J,1
57122.785,16.1755,0.032,False,u,1
57122.85,17.0055,0.02,False,i,1
57122.85,16.9507,0.05,False,r,1
57122.85,17.1846,0.07,False,u,1
57122.85,17.1067,0.03,False,z,1
57122.85,16.917,0.06,False,g,1
57123.87,16.987,0.15,False,g,1
57123.87,17.0607,0.14,False,r,1
57123.87,17.1555,0.12,False,i,1
57126.18,16.6543,0.07,False,i,1
57126.18,16.812,0.04,False,g,1
57126.18,16.8775,0.07,False,r,1
57126.18,17.1903,0.07,False,u,1
57127.72,17.097,0.19,False,g,1
57127.72,17.1355,0.14,False,i,1
57127.72,17.1507,0.14,False,r,1
57128.16,16.7843,0.04,False,i,1
57128.16,16.9175,0.07,False,r,1
57128.16,16.962,0.07,False,g,1
57128.16,17.2403,0.06,False,u,1
57128.629,16.5095,0.057,False,u,1
57128.629,16.864,0.084,False,g,1
57128.629,17.1003,0.056,False,u,1
57128.629,17.1832,0.068,False,UVW1,1
57128.629,17.7465,0.072,False,UVM2,1
57128.629,18.0544,0.079,False,UVW2,1
57129.94,17.1455,0.02,False,i,1
57129.94,17.1007,0.05,False,r,1
57129.94,17.5146,0.02,False,u,1
57129.94,17.1667,0.02,False,z,1
57129.94,17.057,0.02,False,g,1
57131.527,16.6365,0.045,False,u,1
57131.527,17.9735,0.101,False,UVM2,1
57131.71,17.2407,0.14,False,r,1
57131.71,17.247,0.15,False,g,1
57131.71,17.3455,0.1,False,i,1
57132.93,17.1755,0.02,False,i,1
57132.93,17.157,0.03,False,g,1
57132.93,17.6546,0.03,False,u,1
57132.93,17.1767,0.02,False,z,1
57132.93,17.1407,0.05,False,r,1
57134.24,16.8543,0.13,False,i,1
57134.24,17.0475,0.08,False,r,1
57134.24,17.142,0.08,False,g,1
57134.24,17.4803,0.07,False,u,1
57134.86,17.222,0.13,False,g,1
57135.44,17.2207,0.08,False,r,1
57135.44,17.2855,0.06,False,i,1
57135.44,17.337,0.14,False,g,1
57135.94,17.2007,0.05,False,r,1
57135.94,17.2255,0.02,False,i,1
57135.94,17.237,0.02,False,g,1
57135.94,17.2867,0.02,False,z,1
57135.94,17.8146,0.03,False,u,1
57136.314,17.4603,0.08,False,u,1
57136.314,16.7845,0.077,False,u,1
57136.314,16.99,0.113,False,g,1
57136.314,18.3725,0.353,False,UVM2,1
57136.314,18.4054,0.125,False,UVW2,1
57136.314,17.6512,0.122,False,UVW1,1
57137.21,16.9143,0.09,False,i,1
57137.21,17.0975,0.07,False,r,1
57137.21,17.172,0.09,False,g,1
57137.21,17.5703,0.07,False,u,1
57137.27,17.1209,0.01,False,r,1
57138.86,17.2307,0.05,False,r,1
57138.86,17.2655,0.02,False,i,1
57138.86,17.267,0.03,False,g,1
57138.86,17.3167,0.02,False,z,1
57138.86,17.9846,0.04,False,u,1
57138.88,17.2707,0.07,False,r,1
57138.88,17.3055,0.07,False,i,1
57138.88,17.327,0.06,False,g,1
57139.21,16.9643,0.06,False,i,1
57139.21,17.1075,0.08,False,r,1
57139.21,17.272,0.07,False,g,1
57139.21,17.7703,0.07,False,u,1
57140.1,16.5527,0.2,False,K,1
57140.1,16.8114,0.09,False,J,1
57140.1,16.8384,0.2,False,H,1
57141.17,17.0143,0.09,False,i,1
57141.17,17.2175,0.07,False,r,1
57141.17,17.412,0.09,False,g,1
57141.17,17.7903,0.13,False,u,1
57144.468,16.9825,0.068,False,u,1
57144.468,17.191,0.1,False,g,1
57144.468,17.5703,0.068,False,u,1
57144.468,17.9952,0.093,False,UVW1,1
57144.468,18.4475,0.093,False,UVM2,1
57144.468,18.9144,0.114,False,UVW2,1
57144.71,17.517,0.08,False,g,1
57144.71,17.3555,0.11,False,i,1
57144.71,17.4407,0.09,False,r,1
57144.89,17.2955,0.03,False,i,1
57144.89,17.3367,0.05,False,z,1
57144.89,17.3507,0.06,False,r,1
57144.89,17.467,0.06,False,g,1
57144.89,17.9846,0.08,False,u,1
57148.31,17.2459,0.02,False,i,1
57150.03,17.2755,0.03,False,i,1
57150.03,17.3707,0.05,False,r,1
57150.03,17.467,0.03,False,g,1
57150.96,17.3055,0.02,False,i,1
57150.96,17.3307,0.05,False,r,1
57150.96,17.3367,0.03,False,z,1
57150.96,17.427,0.03,False,g,1
57150.96,18.1046,0.03,False,u,1
57151.187,17.406,0.088,False,g,1
57151.187,18.8115,0.134,False,UVM2,1
57151.187,17.1345,0.058,False,u,1
57151.187,18.0022,0.089,False,UVW1,1
57151.187,18.9524,0.1,False,UVW2,1
57151.187,17.6453,0.056,False,u,1
57152.16,17.0143,0.09,False,i,1
57152.16,17.1875,0.08,False,r,1
57152.16,17.342,0.08,False,g,1
57152.16,17.6703,0.07,False,u,1
57155.15,16.9943,0.12,False,i,1
57155.15,17.1675,0.07,False,r,1
57155.15,17.362,0.08,False,g,1
57155.15,17.8003,0.06,False,u,1
57155.76,17.3807,0.06,False,r,1
57155.76,17.3855,0.07,False,i,1
57155.76,17.517,0.03,False,g,1
57158.8,17.342,0.14,False,g,1
57160.05,17.3275,0.06,False,r,1
57160.05,17.522,0.09,False,g,1
57160.05,17.8303,0.07,False,u,1
57160.63,17.2875,0.084,False,u,1
57160.63,17.377,0.115,False,g,1
57160.63,17.8303,0.084,False,u,1
57160.63,18.0622,0.105,False,UVW1,1
