mjd,mag,mag_err,UL,filter,detected
58799.54,19.95,,True,r,0
58799.54,20.02,,True,r,0
58799.55,19.83,,True,r,0
58799.55,19.92,,True,r,0
58800.53,19.93,,True,r,0
58801.54,18.94,,True,r,0
58803.54,20.31,,True,r,0
58803.54,20.37,,True,r,0
58803.55,20.22,,True,r,0
58803.55,20.26,,True,r,0
58803.55,20.26,,True,r,0
58803.55,20.29,,True,r,0
58803.56,20.11,,True,r,0
58803.56,20.17,,True,r,0
58805.54,20.22,,True,g,0
58805.54,20.36,,True,r,0
58805.54,20.46,,True,r,0
58805.55,19.78,,True,r,0
58805.55,19.81,,True,r,0
58805.55,20.08,,True,r,0
58811.55,20.66,,True,r,0
58811.56,20.39,,True,r,0
58811.56,20.71,,True,r,0
58813.644619,19.879,,True,orange,0
58815.646926,19.9528,,True,cyan,0
58821.617548,20.0032,,True,orange,0
58827.650216,19.7774,,True,orange,0
58828.55,19.86,,True,g,0
58828.57,20.73,,True,r,0
58829.586267,19.7125,,True,orange,0
58830.57,20.54,,True,g,0
58833.49,19.94,,True,r,0
58833.653271,19.7622,,True,orange,0
58835.55,20.59,,True,g,0
58837.56004,19.8306,,True,orange,0
58838.48,19.0,,True,g,0
58838.5,19.66,,True,g,0
58838.55,19.0,,True,r,0
58838.55,19.08,,True,r,0
58841.614539,19.955,,True,orange,0
58845.545546,19.8703,,True,orange,0
58846.55,21.5,,True,g,0
58846.55,21.61,,True,g,0
58846.57,21.06,,True,r,0
58846.57,21.25,,True,r,0
58850.49,21.0,,True,r,0
58850.52,20.96,,True,r,0
58850.54,21.31,,True,g,0
58850.54,21.35,,True,g,0
58850.56,21.14,,True,g,0
58850.58,20.55,,True,g,0
58853.52,21.51,,True,g,0
58853.52,21.77,,True,g,0
58856.56,21.65,,True,g,0
58859.46,20.6,,True,r,0
58861.5,19.98,0.26,False,g,1
58869.489082,19.3007,,True,orange,0
58871.508545,19.2112,0.1209,False,cyan,1
58872.55,19.37,0.06,False,r,1
