mjd,mag,mag_err,UL,filter,System,detected
58539.49,19.05,,True,g,AB,0
58540.45,21.22,,True,g,AB,0
58540.47,21.38,,True,g,AB,0
58540.49,21.38,,True,g,AB,0
58540.51,21.47,,True,r,AB,0
58540.53,21.48,,True,r,AB,0
58540.55,21.44,,True,r,AB,0
58541.43,21.32,,True,g,AB,0
58541.45,21.6,,True,g,AB,0
58541.47,21.58,,True,g,AB,0
58541.51,21.6,,True,r,AB,0
58541.53,21.6,,True,r,AB,0
58541.55,21.7,,True,r,AB,0
58556.53,20.79,,True,i,AB,0
58557.42,20.87,,True,r,AB,0
58557.47,21.2,,True,g,AB,0
58557.49,21.12,,True,g,AB,0
58557.51,20.94,,True,g,AB,0
58557.53,20.7,,True,r,AB,0
58558.45,21.68,,True,g,AB,0
58558.47,21.81,,True,g,AB,0
58558.49,21.78,,True,g,AB,0
58558.51,21.36,,True,r,AB,0
58560.42,20.92,,True,r,AB,0
58560.45,21.09,,True,r,AB,0
58560.47,21.24,,True,r,AB,0
58560.51,21.52,,True,g,AB,0
58560.53,21.81,,True,g,AB,0
58561.38,20.56,,True,r,AB,0
58561.41,20.42,,True,r,AB,0
58561.42,20.39,,True,r,AB,0
58561.51,21.15,,True,g,AB,0
58561.53,20.54,,True,g,AB,0
58568.41,21.05,,True,g,AB,0
58568.43,21.17,,True,g,AB,0
58568.45,21.26,,True,g,AB,0
58568.48,20.68,,True,i,AB,0
58568.49,20.99,,True,r,AB,0
58568.51,21.15,,True,r,AB,0
58568.53,20.65,,True,r,AB,0
58569.41,20.78,,True,g,AB,0
58572.644443,18.924,,True,orange,AB,0
58573.34,20.56,,True,i,AB,0
58573.39,21.37,,True,g,AB,0
58573.41,21.1,,True,r,AB,0
58573.45,21.62,,True,r,AB,0
58573.47,21.94,,True,g,AB,0
58573.49,21.8,,True,g,AB,0
58573.51,21.57,,True,r,AB,0
58575.42,21.81,,True,r,AB,0
58575.44,21.66,,True,r,AB,0
58575.47,20.69,,True,r,AB,0
58575.5,20.74,,True,g,AB,0
58580.637859,19.0601,,True,cyan,AB,0
58582.39,21.23,0.2,False,g,AB,1
58582.41,21.07,0.19,False,r,AB,1
58582.43,20.7,0.16,False,r,AB,1
58582.47,21.07,0.22,False,r,AB,1
58582.49,21.14,0.17,False,g,AB,1
58582.6242,19.8115,,True,orange,AB,0
58583.41,21.18,,True,g,AB,0
58584.39,21.39,,True,r,AB,0
58584.41,21.53,,True,r,AB,0
58584.46,21.22,0.22,False,g,AB,1
58584.47,21.9,,True,g,AB,0
58584.49,21.95,,True,g,AB,0
58585.39,21.09,0.18,False,g,AB,1
58585.41,21.72,,True,r,AB,0
58585.43,21.77,,True,r,AB,0
58586.37,21.23,,True,r,AB,0
58586.39,21.2,,True,r,AB,0
58586.43,21.89,,True,g,AB,0
58586.45,22.06,,True,g,AB,0
58586.46,21.88,,True,g,AB,0
58586.5,21.84,,True,r,AB,0
58587.35,20.58,,True,i,AB,0
58587.41,20.69,,True,r,AB,0
58587.43,20.91,,True,r,AB,0
58587.45,21.4,,True,g,AB,0
