mjd,mag,mag_err,UL,filter,System,detected
58516.5371,19.7934,,True,orange,AB,0
58518.544097,20.851,,True,cyan,AB,0
58520.522143,19.4422,,True,orange,AB,0
58528.515645,20.1898,,True,orange,AB,0
58532.496663,19.1355,,True,orange,AB,0
58540.285156,19.2835,,True,r,AB,0
58540.417968,20.2463,,True,g,AB,0
58540.490549,19.8847,,True,orange,AB,0
58544.487617,19.8465,,True,orange,AB,0
58546.273437,21.0089,0.2967,False,g,AB,1
58556.335937,19.8825,0.2188,False,g,AB,1
58556.460988,19.2386,,True,orange,AB,0
58558.226562,19.7527,0.1619,False,r,AB,1
58560.436242,19.5567,0.2722,False,orange,AB,1
58567.273437,19.5145,0.0852,False,g,AB,1
58567.3125,19.7756,0.2199,False,r,AB,1
58568.447991,19.7703,0.2444,False,orange,AB,1
58570.437735,19.7325,0.3057,False,orange,AB,1
58572.430898,19.6648,0.1717,False,orange,AB,1
58575.273437,19.1612,0.0626,False,g,AB,1
58576.42755,19.6943,0.3007,False,orange,AB,1
58578.432995,19.3218,0.0939,False,cyan,AB,1
58580.253906,19.0024,0.0504,False,g,AB,1
58580.273437,19.4465,0.2122,False,r,AB,1
58580.417278,19.751,0.3281,False,orange,AB,1
58582.265625,19.3432,0.1076,False,r,AB,1
58582.422712,19.269,0.1232,False,cyan,AB,1
58583.257812,19.4293,0.0945,False,r,AB,1
58584.40674,19.5865,0.2736,False,orange,AB,1
58586.210937,19.3545,0.2963,False,r,AB,1
58588.401343,19.3925,0.2707,False,orange,AB,1
58593.457055,19.2035,0.3185,False,orange,AB,1
58596.387449,19.5222,0.2386,False,orange,AB,1
58598.183593,19.3045,0.1036,False,r,AB,1
58598.230468,19.1312,0.1034,False,g,AB,1
58600.376601,19.2853,0.2073,False,orange,AB,1
58601.253906,19.294,0.1085,False,r,AB,1
58604.379163,19.4678,0.2477,False,orange,AB,1
58606.191406,19.3432,0.0768,False,r,AB,1
58607.89,19.38,0.08,False,r,AB,1
58607.89,19.49,0.05,False,g,AB,1
58607.89,19.54,0.11,False,i,AB,1
58607.89,20.49,0.19,False,u,AB,1
58609.1875,19.3928,0.0886,False,g,AB,1
58610.383287,19.6268,0.1151,False,cyan,AB,1
58612.171875,19.5875,0.2268,False,g,AB,1
58612.191406,19.4803,0.0861,False,r,AB,1
58612.308149,19.5587,0.268,False,orange,AB,1
58614.335568,19.425,0.2313,False,orange,AB,1
58626.335142,19.5526,0.2614,False,orange,AB,1
58628.284615,19.2035,,True,orange,AB,0
58630.291052,19.7779,0.3187,False,orange,AB,1
58630.94,19.67,0.18,False,i,AB,1
58630.94,20.05,0.1,False,g,AB,1
58630.94,20.12,0.16,False,r,AB,1
58632.302678,19.2598,,True,orange,AB,0
58634.167968,20.1987,0.1668,False,r,AB,1
58634.191406,20.4318,0.101,False,g,AB,1
58634.301995,19.8809,,True,cyan,AB,0
58636.27967,19.4087,,True,orange,AB,0
58637.179687,20.1494,0.1675,False,r,AB,1
58637.234375,20.4039,0.226,False,g,AB,1
58640.171875,20.6474,0.5303,False,g,AB,1
58640.21875,20.1611,0.191,False,r,AB,1
58642.281627,19.9694,,True,cyan,AB,0
58643.238281,19.8725,0.2157,False,r,AB,1
58646.210937,20.1401,0.4624,False,r,AB,1
58646.270639,19.3769,,True,orange,AB,0
58648.309026,19.723,0.3163,False,orange,AB,1
58649.171875,18.8254,,True,g,AB,0
58650.304646,18.9427,,True,orange,AB,0
58652.260487,19.2226,,True,orange,AB,0
58654.254913,19.1318,,True,orange,AB,0
58656.295551,19.5402,,True,orange,AB,0
