mjd,mag,mag_err,UL,filter,System,detected
56324.553,21.4012,,True,R,AB,0
56327.55,21.4712,,True,R,AB,0
56341.043,21.9712,,True,R,AB,0
56356.484,20.8412,,True,R,AB,0
56362.969,21.2312,0.14,False,R,AB,1
56365.545,21.6412,0.43,False,R,AB,1
56367.502,20.2812,,True,R,AB,0
56369.448,21.2112,0.15,False,R,AB,1
56372.39,19.8612,,True,R,AB,0
56374.945,20.8812,0.12,False,R,AB,1
56376.452,20.7212,0.15,False,R,AB,1
56382.382,20.6712,0.3,False,R,AB,1
56385.884,20.6112,0.1,False,R,AB,1
56387.956,20.5512,0.1,False,R,AB,1
56389.389,20.5612,0.09,False,R,AB,1
56394.993,20.3112,0.08,False,R,AB,1
56395.324,20.4156,0.09,False,i,AB,1
56395.326,20.3575,0.05,False,r,AB,1
56395.327,20.8709,0.1,False,B,AB,1
56395.329,20.6946,0.06,False,g,AB,1
56396.325,20.2712,0.09,False,R,AB,1
56399.891,20.4112,0.07,False,R,AB,1
56401.899,20.2312,0.07,False,R,AB,1
56403.882,20.2012,0.06,False,R,AB,1
56405.397,20.1112,0.13,False,R,AB,1
56406.208,20.3556,0.22,False,i,AB,1
56407.206,20.5709,,True,B,AB,0
56408.2,20.3556,0.28,False,i,AB,1
56412.442,20.3856,0.09,False,i,AB,1
56412.444,20.1975,0.06,False,r,AB,1
56412.449,20.7746,0.1,False,g,AB,1
56412.775,20.3612,0.1,False,R,AB,1
56413.913,21.2709,0.12,False,B,AB,1
56415.852,20.3112,0.07,False,R,AB,1
56416.323,21.1609,0.09,False,B,AB,1
56417.306,20.2912,0.1,False,R,AB,1
56418.126,22.4022,0.1,False,u,AB,1
56418.133,20.8446,0.02,False,g,AB,1
56418.139,20.3375,0.01,False,r,AB,1
56418.144,20.4256,0.02,False,i,AB,1
56418.151,20.5317,0.05,False,z,AB,1
56422.412,20.2756,0.07,False,i,AB,1
56422.415,21.4209,0.14,False,B,AB,1
56422.881,20.3912,0.06,False,R,AB,1
56423.368,20.3675,0.05,False,r,AB,1
56423.371,20.8946,0.06,False,g,AB,1
56424.839,20.4312,0.06,False,R,AB,1
56426.743,20.4412,0.07,False,R,AB,1
56427.339,20.6056,0.12,False,i,AB,1
56428.358,21.6409,0.28,False,B,AB,1
56428.571,20.5412,0.11,False,R,AB,1
56429.372,19.2275,0.4,False,r,AB,1
56429.377,20.1446,,True,g,AB,0
56430.077,22.5222,0.09,False,u,AB,1
56430.084,21.2246,0.02,False,g,AB,1
56430.089,20.5975,0.02,False,r,AB,1
56430.094,20.5056,0.03,False,i,AB,1
56430.1,20.6217,0.05,False,z,AB,1
56431.376,20.4975,0.07,False,r,AB,1
56431.38,21.5146,0.16,False,g,AB,1
56431.886,20.6512,0.09,False,R,AB,1
56432.309,20.6475,0.06,False,r,AB,1
56432.314,21.2146,0.11,False,g,AB,1
56432.825,21.7109,0.23,False,B,AB,1
56433.311,20.5756,0.11,False,i,AB,1
56433.313,20.7975,0.12,False,r,AB,1
56433.317,21.3346,0.16,False,g,AB,1
56433.845,20.5312,0.1,False,R,AB,1
56436.336,21.0009,,True,B,AB,0
56440.339,20.6756,0.17,False,i,AB,1
56440.341,21.1475,0.22,False,r,AB,1
56440.346,22.7246,0.85,False,g,AB,1
56440.358,20.5512,0.29,False,R,AB,1
56441.363,21.7146,,True,g,AB,0
56441.639,21.8409,,True,B,AB,0
56442.902,21.1012,0.15,False,R,AB,1
56443.209,20.8656,0.17,False,i,AB,1
56443.211,21.0775,0.13,False,r,AB,1
56443.216,22.2946,0.22,False,g,AB,1
56444.301,21.0356,0.18,False,i,AB,1
56444.306,21.9946,0.2,False,g,AB,1
56444.81,21.2312,0.14,False,R,AB,1
56445.197,20.9856,0.11,False,i,AB,1
56445.202,22.1646,0.14,False,g,AB,1
56445.261,22.3309,0.24,False,B,AB,1
56446.752,21.1912,0.12,False,R,AB,1
56447.834,22.7609,,True,B,AB,0
56448.747,21.3812,0.14,False,R,AB,1
56449.294,21.3075,0.06,False,r,AB,1
56450.748,21.0112,0.11,False,R,AB,1
56451.331,21.0156,0.11,False,i,AB,1
56451.825,23.1009,0.31,False,B,AB,1
56452.744,21.2412,0.13,False,R,AB,1
56454.739,21.3612,0.15,False,R,AB,1
56455.444,21.5375,0.22,False,r,AB,1
56456.216,21.5475,0.1,False,r,AB,1
56456.738,21.5712,0.18,False,R,AB,1
56456.77,23.0509,0.36,False,B,AB,1
56457.207,21.1556,0.14,False,i,AB,1
56458.735,21.5212,0.18,False,R,AB,1
56460.243,22.4809,,True,B,AB,0
56460.73,21.3012,0.18,False,R,AB,1
56462.293,21.7475,,True,r,AB,0
56462.296,21.2509,,True,B,AB,0
56462.727,21.9012,,True,R,AB,0
56467.316,20.9456,0.29,False,i,AB,1
56467.319,21.3175,,True,r,AB,0
56468.446,21.1956,0.32,False,i,AB,1
56468.448,21.4275,,True,r,AB,0
56468.834,21.8309,,True,B,AB,0
56469.205,21.4012,0.23,False,R,AB,1
56469.302,21.5056,0.29,False,i,AB,1
56469.305,22.1375,0.35,False,r,AB,1
56470.257,21.5775,0.13,False,r,AB,1
56471.718,21.6312,0.21,False,R,AB,1
56473.303,21.3556,0.16,False,i,AB,1
