mjd,mag,mag_err,UL,filter,detected
56733.13,22.8092,0.143,False,Ks,1
56733.14,21.8461,0.125,False,g,1
56734.12,22.4573,0.061,False,J,1
56734.12,22.6082,0.099,False,Ks,1
56734.12,22.9489,0.143,False,H,1
56735.11,22.1433,0.051,False,J,1
56735.11,22.6462,0.159,False,Ks,1
56738.13,22.5482,0.132,False,Ks,1
56740.08,22.2869,0.084,False,H,1
56740.08,22.3072,0.124,False,Ks,1
56741.1,22.1429,0.075,False,H,1
56741.47,21.5243,0.015,False,y,1
56742.04,22.2099,0.09,False,H,1
56742.98,21.0864,0.039,False,i,1
56742.98,21.4653,0.013,False,y,1
56743.06,21.9509,0.072,False,H,1
56744.07,21.5354,0.043,False,Y,1
56744.07,22.0289,0.076,False,H,1
56744.35,20.8764,0.024,False,r,1
56744.35,21.0344,0.018,False,z,1
56744.51,21.1074,0.02,False,i,1
56745.13,21.4624,0.043,False,Y,1
56746.08,21.3654,0.045,False,Y,1
56746.08,21.8869,0.103,False,H,1
56746.08,22.2852,0.113,False,Ks,1
56749.16,21.2964,0.039,False,Y,1
56750.04,21.2304,0.036,False,Y,1
56750.04,21.9562,0.083,False,Ks,1
56750.29,20.9923,0.02,False,y,1
56751.08,21.2124,0.039,False,Y,1
56754.08,21.1623,0.043,False,J,1
56754.08,21.7069,0.068,False,H,1
56754.08,21.1114,0.038,False,Y,1
56755.08,21.2043,0.042,False,J,1
56755.08,21.5259,0.043,False,H,1
56761.08,21.0343,0.04,False,J,1
56763.15,20.9893,0.038,False,J,1
56763.15,21.2889,0.045,False,H,1
56764.06,20.6442,0.018,False,i,1
56764.06,20.6326,0.017,False,r,1
56764.06,21.5902,0.078,False,Ks,1
56764.06,20.6619,0.043,False,z,1
56764.06,21.3509,0.046,False,H,1
56764.06,20.9583,0.041,False,J,1
56764.06,20.7251,0.021,False,g,1
56765.02,21.3509,0.044,False,H,1
56766.04,21.3069,0.044,False,H,1
56766.04,21.6612,0.082,False,Ks,1
56767.05,20.8934,0.044,False,Y,1
56767.05,21.2769,0.043,False,H,1
56767.05,21.4912,0.039,False,Ks,1
56768.03,21.2459,0.044,False,H,1
56768.03,21.4182,0.051,False,Ks,1
56769.02,21.2129,0.036,False,H,1
56771.07,20.8693,0.039,False,J,1
56771.07,21.1949,0.036,False,H,1
56771.07,20.7484,0.038,False,Y,1
56772.07,20.8433,0.04,False,J,1
56772.96,21.4852,0.041,False,Ks,1
56774.03,21.4182,0.039,False,Ks,1
56774.98,21.1819,0.05,False,H,1
56778.03,21.0869,0.04,False,H,1
56778.03,21.3352,0.045,False,Ks,1
56779.04,21.1169,0.044,False,H,1
56779.04,21.3252,0.047,False,Ks,1
56786.97,20.5522,0.153,False,i,1
56786.97,20.2609,0.187,False,z,1
56786.97,20.9331,0.13,False,g,1
56786.97,20.6976,0.185,False,r,1
56788.97,20.3152,0.075,False,i,1
56788.97,20.7456,0.15,False,r,1
56790.99,21.0019,0.064,False,H,1
56790.99,21.2102,0.05,False,Ks,1
56792.02,20.9959,0.042,False,H,1
56792.02,21.1172,0.029,False,Ks,1
56793.97,21.1952,0.047,False,Ks,1
56795.01,21.1362,0.049,False,Ks,1
56796.98,21.3192,0.042,False,Ks,1
56808.99,20.8799,0.049,False,H,1
56808.99,21.0752,0.046,False,Ks,1
56816.0,21.0872,0.048,False,Ks,1
56829.0,21.0432,0.056,False,Ks,1
56829.97,21.0602,0.047,False,Ks,1
56837.96,20.4869,0.122,False,z,1
56837.96,20.6902,0.121,False,i,1
56837.96,20.9696,0.087,False,r,1
56837.96,21.5971,0.098,False,g,1
56979.62,21.7043,0.015,False,y,1
56979.62,23.7128,0.033,False,g,1
56992.32,21.9684,0.045,False,Y,1
57007.27,22.0364,0.046,False,Y,1
57008.25,22.1114,0.045,False,Y,1
57009.27,21.9429,0.048,False,H,1
57014.28,21.8979,0.045,False,H,1
57014.28,22.0774,0.045,False,Y,1
57015.23,22.2404,0.059,False,Y,1
57016.26,21.9359,0.045,False,H,1
57017.29,22.1164,0.048,False,Y,1
57020.22,21.7833,0.075,False,J,1
57022.24,22.3824,0.092,False,Y,1
57023.2,21.9919,0.087,False,H,1
57025.22,22.1029,0.104,False,H,1
57029.27,22.2349,0.093,False,z,1
57029.27,22.6832,0.087,False,i,1
57035.26,22.2789,0.054,False,z,1
57035.26,22.6562,0.036,False,i,1
57035.26,23.3576,0.055,False,r,1
57035.26,24.1861,0.149,False,g,1
57035.31,21.9543,0.052,False,J,1
57035.31,21.9699,0.107,False,H,1
57038.29,22.2049,0.058,False,H,1
57038.29,22.5194,0.063,False,Y,1
57039.05,22.1894,0.046,False,z,1
57039.05,22.8424,0.023,False,i,1
57040.31,21.9903,0.04,False,J,1
57041.0,22.2363,0.013,False,y,1
57041.0,22.4394,0.031,False,z,1
57041.33,22.0633,0.057,False,J,1
57042.46,24.5818,0.02,False,g,1
57043.29,22.0673,0.114,False,J,1
57043.29,22.4394,0.058,False,Y,1
57043.66,22.3984,0.07,False,i,1
57044.33,21.9713,0.064,False,J,1
57045.26,22.4214,0.054,False,Y,1
57049.22,22.2919,0.071,False,H,1
57049.22,22.6514,0.077,False,Y,1
57049.65,22.3483,0.015,False,y,1
57051.18,22.5174,0.052,False,Y,1
57054.29,22.4099,0.07,False,z,1
57054.29,22.8182,0.048,False,i,1
57054.29,23.4556,0.106,False,r,1
57068.18,22.3739,0.069,False,H,1
57069.1,22.7014,0.057,False,Y,1
57070.18,22.7554,0.054,False,Y,1
57071.18,22.7594,0.092,False,Y,1
57076.14,22.6924,0.049,False,Y,1
57077.14,22.4099,0.111,False,H,1
57077.14,22.7624,0.049,False,Y,1
57078.06,22.3639,0.083,False,H,1
57078.12,22.5419,0.092,False,z,1
57078.12,22.9002,0.096,False,i,1
57078.12,23.6886,0.185,False,r,1
57079.09,22.5229,0.136,False,H,1
57092.2,22.3813,0.117,False,J,1
57092.2,22.4599,0.104,False,H,1
57093.14,22.3049,0.077,False,H,1
57093.14,23.2764,0.171,False,Y,1
57094.09,22.5553,0.114,False,J,1
57095.06,22.2369,0.093,False,H,1
57095.06,22.4713,0.092,False,J,1
57097.44,22.8314,0.033,False,z,1
57099.45,23.9214,0.037,False,r,1
57101.39,23.1674,0.07,False,i,1
57116.09,22.5263,0.054,False,J,1
57117.06,22.4423,0.075,False,J,1
57121.14,22.7779,0.174,False,H,1
57124.07,22.5803,0.073,False,J,1
57124.07,22.9619,0.159,False,H,1
57125.13,23.2324,0.188,False,Y,1
57128.03,22.7649,0.137,False,H,1
57133.05,22.7139,0.125,False,H,1
57133.05,23.0054,0.217,False,Y,1
57143.06,22.6019,0.165,False,H,1
57143.06,22.8313,0.103,False,J,1
57144.03,22.6509,0.139,False,H,1
57144.03,22.7753,0.077,False,J,1
57145.1,22.6873,0.082,False,J,1
57146.01,22.8329,0.125,False,H,1
57147.09,22.7243,0.116,False,J,1
57153.09,22.8379,0.17,False,H,1
57155.05,23.2634,0.173,False,Y,1
57159.31,25.6478,0.078,False,g,1
57163.3,23.6104,0.066,False,i,1
