mjd,mag,mag_err,UL,filter,System,detected
58988.536825,20.7541,,True,cyan,AB,0
58990.526272,19.9933,,True,orange,AB,0
58992.500075,20.6541,,True,cyan,AB,0
58994.42829,19.9053,,True,orange,AB,0
58998.493532,20.0339,,True,orange,AB,0
59000.512077,20.4386,,True,cyan,AB,0
59002.505369,19.7566,,True,orange,AB,0
59004.568725,19.7086,,True,orange,AB,0
59006.474353,19.5086,,True,orange,AB,0
59008.585921,18.9634,,True,orange,AB,0
59010.473776,19.9734,,True,orange,AB,0
59011.571196,19.3857,,True,orange,AB,0
59014.419593,19.8973,,True,orange,AB,0
59015.573119,20.0146,,True,orange,AB,0
59018.463649,19.8976,,True,orange,AB,0
59020.453631,19.9917,,True,cyan,AB,0
59023.392175,20.6701,,True,r,AB,0
59024.264884,20.3986,,True,r,AB,0
59024.367233,20.1549,,True,g,AB,0
59025.329756,20.774,,True,g,AB,0
59025.361794,20.7654,,True,r,AB,0
59026.280347,18.544,,True,r,AB,0
59026.388738,20.666,,True,g,AB,0
59026.459365,20.3139,,True,orange,AB,0
59027.362036,20.3443,,True,g,AB,0
59027.387002,20.5539,,True,r,AB,0
59028.267835,20.237,,True,r,AB,0
59028.343344,20.4594,,True,g,AB,0
59028.500118,20.3656,,True,cyan,AB,0
59029.260775,19.7021,,True,g,AB,0
59030.363726,20.0769,,True,g,AB,0
59030.470094,20.239,,True,orange,AB,0
59031.328217,19.8081,,True,g,AB,0
59031.36103,20.2344,,True,r,AB,0
59032.325567,19.9782,,True,r,AB,0
59032.425521,19.8465,,True,orange,AB,0
59032.47133,20.4855,,True,g,AB,0
59033.237546,19.4694,,True,g,AB,0
59033.348379,20.0077,,True,r,AB,0
59034.238634,19.3033,,True,g,AB,0
59034.352291,19.8399,,True,r,AB,0
59034.365092,19.875,,True,r,AB,0
59034.449778,19.1528,,True,orange,AB,0
59035.347893,19.7923,,True,r,AB,0
59036.46763,19.7599,,True,orange,AB,0
59038.223078,20.384,,True,r,AB,0
59038.265636,19.9134,,True,g,AB,0
59038.389664,19.9255,,True,orange,AB,0
