mjd,mag,mag_err,UL,filter,System,detected
55925.54,18.5287,0.08,False,g,AB,1
55951.54,19.0787,0.08,False,g,AB,1
55979.74,19.3714,0.1,False,z,AB,1
55979.74,19.5117,0.05,False,i,AB,1
55979.74,19.739,0.06,False,r,AB,1
55979.74,20.8387,0.08,False,g,AB,1
55980.71,19.2814,0.1,False,z,AB,1
55980.71,19.4817,0.07,False,i,AB,1
55980.71,19.779,0.05,False,r,AB,1
55980.71,20.8387,0.11,False,g,AB,1
55981.62,20.8587,0.05,False,g,AB,1
55982.69,19.5717,0.06,False,i,AB,1
55982.69,19.3814,0.06,False,z,AB,1
55982.69,20.8887,0.11,False,g,AB,1
55982.69,19.809,0.06,False,r,AB,1
55995.71,19.6114,0.21,False,z,AB,1
55995.71,19.8317,0.1,False,i,AB,1
55995.71,20.189,0.08,False,r,AB,1
55997.68,20.269,0.11,False,r,AB,1
55997.68,21.3287,0.19,False,g,AB,1
55997.68,19.6814,0.19,False,z,AB,1
55997.68,19.9117,0.09,False,i,AB,1
55999.69,19.9317,0.08,False,i,AB,1
55999.69,19.7514,0.12,False,z,AB,1
55999.69,21.3687,0.19,False,g,AB,1
55999.69,20.339,0.1,False,r,AB,1
56000.7,19.7814,0.19,False,z,AB,1
56000.7,19.9517,0.11,False,i,AB,1
56000.7,20.339,0.05,False,r,AB,1
56000.7,21.3787,0.1,False,g,AB,1
56005.67,19.9414,0.1,False,z,AB,1
56005.67,20.0917,0.09,False,i,AB,1
56005.67,20.459,0.06,False,r,AB,1
56005.67,21.4687,0.09,False,g,AB,1
56010.65,20.3617,0.15,False,i,AB,1
56010.65,20.2214,0.19,False,z,AB,1
56010.65,21.6187,0.16,False,g,AB,1
56010.65,20.749,0.1,False,r,AB,1
56014.66,20.4914,0.2,False,z,AB,1
56014.66,20.5117,0.18,False,i,AB,1
56014.66,20.979,0.12,False,r,AB,1
56014.66,21.8787,0.11,False,g,AB,1
56073.15,21.7814,0.15,False,z,AB,1
56073.15,21.8417,0.13,False,i,AB,1
56073.15,22.019,0.14,False,r,AB,1
56073.15,23.0687,0.21,False,g,AB,1
56106.04,22.649,,True,r,AB,0
56106.04,21.9714,,True,z,AB,0
56106.04,22.1617,,True,i,AB,0
56106.04,23.5387,,True,g,AB,0
