mjd,mag,mag_err,UL,filter,System,detected
58685.431817,19.4697,,True,orange,AB,0
58689.572921,19.6673,,True,orange,AB,0
58691.50283,19.7169,,True,cyan,AB,0
58693.476984,19.8021,,True,orange,AB,0
58699.428266,19.6931,,True,cyan,AB,0
58700.425781,20.639,,True,r,AB,0
58701.481354,19.3222,,True,orange,AB,0
58703.375,20.3684,,True,g,AB,0
58703.40625,20.459,,True,r,AB,0
58703.533081,20.2125,,True,cyan,AB,0
58704.222656,20.6717,,True,r,AB,0
58704.394531,19.804,,True,g,AB,0
58705.320312,20.5206,,True,r,AB,0
58706.296875,20.2348,,True,r,AB,0
58706.429687,20.2344,,True,g,AB,0
58707.332031,20.2889,,True,r,AB,0
58707.563934,19.8088,,True,cyan,AB,0
58708.292968,20.6173,,True,r,AB,0
58708.351562,19.967,,True,g,AB,0
58709.320312,20.1439,,True,r,AB,0
58709.432119,18.7109,,True,orange,AB,0
58710.277343,19.4533,,True,g,AB,0
58710.292968,20.2085,,True,r,AB,0
58711.273437,19.4187,,True,g,AB,0
58711.375,20.1178,,True,r,AB,0
58712.304687,20.4177,,True,r,AB,0
58712.351562,19.2782,,True,g,AB,0
58713.316406,20.4601,,True,r,AB,0
58713.351562,19.5369,,True,g,AB,0
58713.425365,19.5837,,True,orange,AB,0
58714.199218,20.0865,,True,g,AB,0
58714.285156,20.5441,,True,r,AB,0
58715.320312,20.0985,,True,g,AB,0
58715.347656,20.2736,,True,r,AB,0
58716.3125,20.2973,,True,r,AB,0
58716.332031,19.689,,True,g,AB,0
58717.283252,20.2266,,True,g,AB,0
58717.300781,19.9556,,True,r,AB,0
58717.320312,20.3865,,True,g,AB,0
58718.277986,19.9374,,True,r,AB,0
58718.303784,20.0018,,True,g,AB,0
58718.324218,20.4878,,True,r,AB,0
58718.34375,19.7803,,True,g,AB,0
58719.257013,19.5871,,True,r,AB,0
58719.283854,20.2752,,True,g,AB,0
58719.335937,19.6775,,True,g,AB,0
58719.347656,20.3037,,True,r,AB,0
58719.398841,19.7125,,True,orange,AB,0
58720.277743,19.7885,,True,r,AB,0
58720.302916,20.5384,,True,g,AB,0
58720.324218,20.3632,,True,r,AB,0
58720.34,21.43,,True,r,AB,0
58720.35,21.39,,True,r,AB,0
58720.36,21.42,,True,g,AB,0
58720.37,21.35,,True,g,AB,0
58721.256909,18.1444,,True,r,AB,0
58721.283576,18.7933,,True,g,AB,0
58721.505341,19.2848,,True,orange,AB,0
58722.256794,19.8623,,True,r,AB,0
58722.282766,20.3911,,True,g,AB,0
58722.33,21.5,,True,r,AB,0
58722.335937,20.5649,,True,g,AB,0
58722.34,21.69,,True,r,AB,0
58722.35,21.78,,True,r,AB,0
58722.36,21.61,,True,g,AB,0
58722.37,21.64,,True,g,AB,0
58723.281238,19.8793,,True,r,AB,0
58723.305798,20.6486,,True,g,AB,0
58723.324218,20.4125,,True,r,AB,0
58723.34,21.49,,True,r,AB,0
58723.34375,20.3309,,True,g,AB,0
58723.35,21.75,,True,r,AB,0
58723.36,21.65,,True,g,AB,0
58723.37,21.49,,True,g,AB,0
58723.563587,19.8762,,True,cyan,AB,0
58724.281307,19.6032,,True,r,AB,0
