mjd,mag,mag_err,UL,filter,System,detected
58694.2,19.52,0.27,False,UVW1,AB,1
58694.2,20.41,,True,UVW2,AB,0
58694.21,20.37,0.35,False,UVM2,AB,1
58694.37,18.03,0.02,False,r,AB,1
58694.37,18.04,0.02,False,r,AB,1
58695.06,19.9,0.26,False,UVW1,AB,1
58695.07,18.3,0.3,False,B,AB,1
58695.07,18.6,0.17,False,U,AB,1
58695.07,20.58,,True,UVW2,AB,0
58695.07,20.74,,True,UVM2,AB,0
58695.4,18.01,0.02,False,g,AB,1
58695.4,18.02,0.02,False,g,AB,1
58696.37,18.04,0.02,False,r,AB,1
58696.37,18.07,0.02,False,r,AB,1
58696.39,18.14,0.05,False,r,AB,1
58696.4,18.12,0.06,False,g,AB,1
58697.42,18.09,0.02,False,r,AB,1
58698.89,18.55,0.14,False,U,AB,1
58698.89,20.33,0.34,False,UVW1,AB,1
58698.9,18.15,0.34,False,V,AB,1
58698.9,18.33,0.29,False,B,AB,1
58698.9,20.62,,True,UVW2,AB,0
58698.9,20.91,,True,UVM2,AB,0
58699.4,18.15,0.04,False,i,AB,1
58699.44,18.13,0.05,False,g,AB,1
58699.528686,18.1491,0.0499,False,cyan,AB,1
58700.43,18.09,0.02,False,r,AB,1
58700.43,18.09,0.02,False,r,AB,1
58701.521027,18.2075,0.072,False,orange,AB,1
58701.72525,18.1559,0.0239,False,G,AB,1
58701.90142,18.1659,0.024,False,G,AB,1
58701.97544,18.1259,0.0236,False,G,AB,1
58702.151599,18.1559,0.0239,False,G,AB,1
58702.22561,18.1659,0.024,False,G,AB,1
58702.38,18.11,0.08,False,r,AB,1
58702.401769,18.1259,0.0236,False,G,AB,1
58703.43407,18.2042,0.0524,False,cyan,AB,1
58704.44,18.15,0.02,False,g,AB,1
58704.44,18.21,0.03,False,g,AB,1
58704.6,18.48,0.33,False,B,AB,1
58704.6,18.89,0.18,False,U,AB,1
58704.6,20.35,0.34,False,UVW1,AB,1
58704.6,20.67,,True,UVW2,AB,0
58704.6,20.96,,True,UVM2,AB,0
58705.4,18.22,0.05,False,g,AB,1
58705.41,18.16,0.04,False,r,AB,1
58705.43,18.24,0.04,False,r,AB,1
58705.44,18.14,0.03,False,i,AB,1
58705.44,18.33,0.05,False,g,AB,1
58705.44,18.87,0.08,False,u,AB,1
58705.45,18.16,0.04,False,r,AB,1
58705.552997,18.2399,0.01,False,w,AB,1
58707.08,18.24,0.07,False,r,AB,1
58707.08,18.29,0.08,False,g,AB,1
58707.08,18.33,0.07,False,i,AB,1
58707.08,18.55,0.09,False,z,AB,1
58707.399973,18.2916,0.0777,False,cyan,AB,1
58708.44,18.48,0.1,False,g,AB,1
58708.49,18.35,0.06,False,r,AB,1
58709.42,18.32,0.05,False,i,AB,1
58709.564171,18.2666,0.1951,False,orange,AB,1
58709.75,18.6,,True,B,AB,0
58709.75,19.73,,True,U,AB,0
58709.75,20.44,,True,UVW1,AB,0
58709.75,20.69,,True,UVW2,AB,0
58709.76,20.97,,True,UVM2,AB,0
58711.4,18.5,0.11,False,r,AB,1
58712.08,18.6,0.24,False,r,AB,1
58712.08,18.43,0.14,False,i,AB,1
58712.08,18.47,0.18,False,z,AB,1
58712.08,18.7,0.12,False,g,AB,1
58713.43,18.57,0.06,False,i,AB,1
58713.470457,18.7666,0.1653,False,orange,AB,1
58714.24,19.07,0.14,False,g,AB,1
58714.37,18.68,0.09,False,r,AB,1
58716.4,18.67,0.05,False,r,AB,1
58716.4,18.73,0.05,False,r,AB,1
58717.33,18.64,0.03,False,r,AB,1
58717.33,18.69,0.09,False,r,AB,1
58717.38,19.01,0.06,False,g,AB,1
58717.38,19.05,0.13,False,g,AB,1
58717.42,18.97,0.06,False,g,AB,1
58717.42,19.01,0.06,False,g,AB,1
58718.38,18.77,0.04,False,r,AB,1
58718.39,18.6,0.05,False,i,AB,1
58719.35,20.4,,True,UVW1,AB,0
58719.35,19.69,,True,U,AB,0
58719.35,20.89,,True,UVM2,AB,0
58719.35,20.64,,True,UVW2,AB,0
58719.39,18.61,0.04,False,r,AB,1
58719.39,18.68,0.04,False,r,AB,1
58719.452042,18.6688,0.1043,False,orange,AB,1
58720.4,19.0,0.09,False,g,AB,1
58721.335449,18.6789,0.1018,False,orange,AB,1
58722.32,18.6,0.03,False,r,AB,1
58722.38,18.53,0.04,False,i,AB,1
58722.4,18.97,0.04,False,g,AB,1
58723.368363,18.7477,0.0745,False,cyan,AB,1
58723.37,18.55,0.03,False,r,AB,1
58723.37,18.62,0.06,False,r,AB,1
58723.4,18.91,0.04,False,g,AB,1
58723.41,18.94,0.09,False,g,AB,1
58725.33,18.74,0.03,False,g,AB,1
58725.33,18.77,0.03,False,g,AB,1
58727.330978,18.7271,0.0756,False,cyan,AB,1
58727.38,18.78,0.03,False,g,AB,1
58727.97,18.59,0.07,False,r,AB,1
58727.97,18.85,0.04,False,g,AB,1
58727.98,18.56,0.07,False,i,AB,1
58727.98,18.66,0.08,False,z,AB,1
58728.3,18.77,0.04,False,g,AB,1
58729.11,18.58,,True,B,AB,0
58729.11,19.64,,True,U,AB,0
58729.11,20.43,,True,UVW1,AB,0
58729.11,20.64,,True,UVW2,AB,0
58729.44,20.9,,True,UVM2,AB,0
58730.3,18.9,0.04,False,g,AB,1
58730.3,18.93,0.08,False,g,AB,1
58730.37,18.44,0.04,False,i,AB,1
58730.39,18.57,0.03,False,r,AB,1
58730.39,18.64,0.06,False,r,AB,1
58731.579129,18.7275,0.117,False,orange,AB,1
58732.39,18.97,0.04,False,g,AB,1
58732.55,18.6,,True,B,AB,0
58732.55,19.74,,True,U,AB,0
58732.55,20.65,,True,UVW2,AB,0
58732.55,20.43,,True,UVW1,AB,0
58732.55,20.94,,True,UVM2,AB,0
58733.38,18.61,0.03,False,r,AB,1
58733.38,18.8,0.08,False,r,AB,1
58733.391574,18.764,0.1382,False,orange,AB,1
58734.3,18.62,0.06,False,i,AB,1
58734.39,19.05,0.05,False,g,AB,1
58735.31,18.64,0.04,False,r,AB,1
58735.31,18.74,0.05,False,r,AB,1
58735.37,18.68,0.04,False,r,AB,1
58735.4,19.09,0.05,False,g,AB,1
58736.31,19.03,0.14,False,g,AB,1
58736.31,19.06,0.09,False,g,AB,1
58736.4,18.76,0.05,False,r,AB,1
58736.42,18.79,0.09,False,r,AB,1
58737.408704,19.0045,0.1789,False,orange,AB,1
58737.46,19.14,0.07,False,g,AB,1
58738.41,18.6,0.08,False,i,AB,1
58739.13,18.66,0.13,False,r,AB,1
58739.13,18.68,0.15,False,i,AB,1
58739.13,18.74,0.17,False,z,AB,1
58739.13,18.87,0.14,False,g,AB,1
58739.17,18.8,0.16,False,r,AB,1
58740.17,18.78,0.14,False,r,AB,1
58741.17,18.89,0.15,False,r,AB,1
58742.13,18.76,0.12,False,r,AB,1
58742.13,19.6,0.2,False,g,AB,1
58742.14,18.68,0.13,False,i,AB,1
58742.14,18.81,0.16,False,z,AB,1
58743.17,19.09,0.13,False,r,AB,1
58743.2,19.41,0.19,False,g,AB,1
58743.35,19.12,0.12,False,r,AB,1
58743.35,19.26,0.13,False,r,AB,1
58743.428017,19.0052,0.1693,False,orange,AB,1
58743.47,19.07,0.21,False,i,AB,1
58744.17,19.05,0.12,False,r,AB,1
58745.17,19.04,0.09,False,r,AB,1
58745.2,19.51,0.12,False,g,AB,1
58745.39,19.1,0.08,False,r,AB,1
58745.39,19.06,0.09,False,r,AB,1
58745.450605,19.244,0.1985,False,orange,AB,1
58746.19,19.22,0.12,False,r,AB,1
58747.17,19.2,0.11,False,r,AB,1
58747.2,19.73,0.17,False,g,AB,1
58747.34,19.06,0.07,False,i,AB,1
58748.17,19.29,0.13,False,r,AB,1
58748.19,19.73,0.2,False,g,AB,1
58749.17,19.31,0.1,False,r,AB,1
58749.2,19.79,0.15,False,g,AB,1
58750.17,19.35,0.17,False,r,AB,1
58751.17,19.42,0.12,False,r,AB,1
58751.19,19.83,0.19,False,g,AB,1
58751.3,19.37,0.08,False,r,AB,1
58751.3,19.37,0.08,False,r,AB,1
58751.34,19.27,0.1,False,i,AB,1
58751.420569,19.7533,0.1861,False,cyan,AB,1
58752.62,18.59,,True,B,AB,0
58752.62,19.75,,True,U,AB,0
58752.62,20.43,,True,UVW1,AB,0
58752.62,20.64,,True,UVW2,AB,0
58752.62,20.96,,True,UVM2,AB,0
58753.489465,19.4791,0.2139,False,orange,AB,1
58754.16,19.55,0.12,False,r,AB,1
58754.19,20.1,0.17,False,g,AB,1
58755.412181,20.0345,0.2806,False,cyan,AB,1
58757.17,19.99,0.11,False,g,AB,1
58757.25,19.66,0.09,False,r,AB,1
58757.27,19.25,0.07,False,i,AB,1
58757.365258,19.4318,0.2015,False,orange,AB,1
58758.17,19.74,0.15,False,r,AB,1
58758.21,20.14,0.21,False,g,AB,1
58758.3,18.61,,True,B,AB,0
58758.3,19.8,,True,U,AB,0
58758.3,20.55,,True,UVW1,AB,0
58758.3,20.71,,True,UVW2,AB,0
58758.53,20.89,,True,UVM2,AB,0
58759.21,19.54,0.13,False,r,AB,1
58760.17,19.62,0.12,False,r,AB,1
58761.17,19.62,0.19,False,r,AB,1
58761.31,19.5,0.11,False,i,AB,1
58761.46925,19.5202,0.2272,False,orange,AB,1
58762.27,20.12,0.15,False,g,AB,1
58762.27,20.16,0.18,False,g,AB,1
58763.17,19.77,0.19,False,r,AB,1
58763.27,19.94,0.15,False,r,AB,1
58763.27,19.96,0.16,False,r,AB,1
58763.325669,19.5614,0.2398,False,orange,AB,1
58765.28,20.16,0.24,False,g,AB,1
58765.28,20.59,,True,g,AB,0
58765.31,19.82,0.18,False,i,AB,1
58765.324734,19.965,0.359,False,orange,AB,1
58766.28,20.4,,True,g,AB,0
58766.28,20.36,,True,g,AB,0
