mjd,mag,mag_err,UL,filter,System,detected
59060.595099,20.5407,,True,cyan,AB,0
59061.549107,20.1032,,True,orange,AB,0
59064.584716,19.8339,,True,orange,AB,0
59065.580875,19.846,,True,orange,AB,0
59069.524116,19.7184,,True,orange,AB,0
59071.382812,19.9192,,True,r,AB,0
59071.421875,20.3221,,True,g,AB,0
59071.547949,20.0098,,True,orange,AB,0
59072.449218,20.5474,,True,g,AB,0
59072.492187,20.7317,,True,r,AB,0
59073.46875,21.0325,,True,r,AB,0
59073.568902,20.1468,,True,orange,AB,0
59074.398437,19.9954,,True,r,AB,0
59075.402343,20.3469,,True,g,AB,0
59075.472656,20.7195,,True,r,AB,0
59076.421875,20.6792,,True,r,AB,0
59077.414062,20.9325,,True,g,AB,0
59077.453125,21.104,,True,r,AB,0
59077.503536,20.1546,,True,orange,AB,0
59079.425781,21.1274,,True,r,AB,0
59080.425781,20.0335,,True,g,AB,0
59080.480468,20.9319,,True,r,AB,0
59080.485972,20.5399,,True,cyan,AB,0
59081.417968,20.8669,,True,r,AB,0
59082.421875,20.3662,,True,g,AB,0
59082.488281,20.8137,,True,r,AB,0
59084.46875,20.6536,,True,g,AB,0
59084.5,20.5968,,True,r,AB,0
59084.543101,20.3973,,True,cyan,AB,0
59085.46875,21.0453,,True,r,AB,0
59085.505217,20.0718,,True,orange,AB,0
59086.390625,21.1297,,True,r,AB,0
59086.480468,20.517,,True,g,AB,0
59087.4375,20.7938,,True,r,AB,0
59087.464843,20.4299,,True,g,AB,0
59088.40625,20.8396,,True,r,AB,0
59088.479586,20.4662,,True,cyan,AB,0
59088.488281,19.9597,,True,g,AB,0
59089.386718,20.153,,True,g,AB,0
59089.457031,20.7328,,True,r,AB,0
59090.414062,21.4737,,True,g,AB,0
59090.46875,20.7382,,True,r,AB,0
59090.544305,19.6398,,True,orange,AB,0
59091.386718,20.0654,,True,g,AB,0
59091.464843,21.0099,,True,r,AB,0
59093.367187,20.4639,,True,r,AB,0
59093.457031,19.7618,,True,g,AB,0
59094.371093,20.216,,True,r,AB,0
59094.510553,19.7893,,True,orange,AB,0
59095.472235,19.7906,,True,orange,AB,0
59096.351562,20.2423,,True,r,AB,0
59097.4375,19.3705,,True,g,AB,0
59097.582935,19.3543,,True,orange,AB,0
59098.378906,20.504,,True,r,AB,0
59098.504554,19.9583,,True,orange,AB,0
59099.339843,20.2118,,True,r,AB,0
59101.494166,20.0548,,True,orange,AB,0
59102.414062,19.4478,,True,r,AB,0
59102.486662,20.3795,,True,orange,AB,0
59103.550083,19.8797,,True,orange,AB,0
59104.433593,19.7555,,True,r,AB,0
59105.493052,20.052,,True,orange,AB,0
59106.382812,20.2454,,True,r,AB,0
59107.375,20.1782,,True,g,AB,0
59107.561002,20.5282,,True,cyan,AB,0
59108.351562,20.2053,,True,i,AB,0
59108.367187,20.4503,,True,g,AB,0
59109.371093,19.7569,,True,g,AB,0
59109.474042,20.0353,,True,orange,AB,0
59110.339843,20.0381,,True,g,AB,0
59111.4375,20.8847,,True,r,AB,0
59111.55166,19.9924,,True,cyan,AB,0
59112.328125,20.9033,,True,g,AB,0
59112.375,21.0464,,True,r,AB,0
59113.320312,20.7692,,True,r,AB,0
59113.386718,20.5896,,True,g,AB,0
59113.552381,19.5855,,True,orange,AB,0
59114.335937,22.09,0.2795,False,g,AB,1
59114.375,19.7673,,True,i,AB,0
59114.425055,19.9228,,True,orange,AB,0
59115.347656,21.4247,0.1899,False,r,AB,1
59115.429687,20.6627,,True,g,AB,0
59116.285156,21.6626,0.1722,False,g,AB,1
59116.355468,21.1724,,True,r,AB,0
59117.467029,19.9423,,True,orange,AB,0
59118.320312,21.2551,0.0849,False,r,AB,1
59118.449676,19.7937,,True,orange,AB,0
59118.457031,21.5682,0.1239,False,g,AB,1
59119.3125,19.8737,,True,i,AB,0
59119.359375,21.3665,0.2211,False,g,AB,1
59119.429004,21.5724,0.23,False,i,AB,1
59120.359375,21.0373,0.2279,False,g,AB,1
59120.496093,20.8936,0.2062,False,r,AB,1
59120.51603,19.7629,,True,orange,AB,0
59121.398437,21.3486,0.1101,False,g,AB,1
59121.445312,20.1006,,True,r,AB,0
59121.457084,19.312,,True,orange,AB,0
59123.503514,19.4188,,True,orange,AB,0
59125.320312,20.5273,0.2661,False,r,AB,1
59126.339843,20.3613,,True,r,AB,0
59127.491783,19.1601,,True,orange,AB,0
59128.398437,19.9374,0.2376,False,r,AB,1
59129.261718,20.8855,0.1465,False,r,AB,1
59129.563733,19.2873,,True,orange,AB,0
59130.246093,21.1186,0.2056,False,g,AB,1
59130.277343,20.7765,0.1365,False,r,AB,1
59131.50358,19.4922,,True,orange,AB,0
59132.470828,19.3361,,True,orange,AB,0
59133.502986,19.4365,,True,orange,AB,0
59134.265625,21.0766,0.1884,False,g,AB,1
59134.308593,20.4739,0.1038,False,r,AB,1
59135.25,21.125,0.1996,False,g,AB,1
59135.386718,20.615,0.1167,False,r,AB,1
59136.324218,20.6368,0.1599,False,r,AB,1
59136.386718,20.8884,0.1383,False,g,AB,1
59136.480507,19.9948,,True,cyan,AB,0
59137.332031,20.622,0.2863,False,i,AB,1
59137.455001,19.443,,True,orange,AB,0
59138.367187,21.1693,0.1899,False,g,AB,1
59139.300781,20.6373,0.197,False,r,AB,1
59139.390625,20.9155,0.2065,False,g,AB,1
59139.472245,19.8487,,True,cyan,AB,0
59140.261718,20.6497,0.1056,False,r,AB,1
59140.339843,20.3365,0.174,False,i,AB,1
59140.382812,20.8535,0.1506,False,g,AB,1
59141.300781,20.8887,0.1869,False,g,AB,1
59141.339843,20.6398,0.1825,False,r,AB,1
59141.400852,19.7384,,True,orange,AB,0
59142.289062,20.474,0.1023,False,r,AB,1
59142.332031,20.1274,0.1933,False,i,AB,1
59142.390625,21.34,0.1763,False,g,AB,1
59143.21875,20.5733,0.2543,False,r,AB,1
59143.265625,19.7399,,True,i,AB,0
59143.389569,19.6626,,True,cyan,AB,0
59143.394531,21.0343,0.1302,False,g,AB,1
59144.242187,20.4888,0.0981,False,r,AB,1
59144.386718,20.8799,0.1062,False,g,AB,1
59145.285156,20.8562,0.1371,False,g,AB,1
59145.347656,20.4619,0.1052,False,r,AB,1
59145.434055,19.5184,,True,orange,AB,0
59147.443254,19.3257,,True,orange,AB,0
59148.421289,19.3341,,True,orange,AB,0
59149.339843,20.2958,0.1085,False,r,AB,1
59149.40625,19.7953,,True,g,AB,0
59150.277343,20.3174,0.0822,False,r,AB,1
59150.414062,20.0362,,True,g,AB,0
59151.234375,20.0449,,True,r,AB,0
59152.214843,19.9573,,True,r,AB,0
59152.261718,19.7262,,True,g,AB,0
59154.222656,19.1091,,True,r,AB,0
59155.226562,19.8641,,True,g,AB,0
59155.257812,20.2059,0.2257,False,r,AB,1
59156.446706,19.4439,,True,orange,AB,0
59157.238281,20.5534,0.2511,False,r,AB,1
59157.46157,19.3684,,True,orange,AB,0
59158.199218,20.4595,0.2804,False,g,AB,1
59158.21875,20.3751,0.0773,False,r,AB,1
59160.405755,19.1393,,True,orange,AB,0
59163.513356,19.3014,,True,orange,AB,0
59164.308593,20.5536,0.1535,False,r,AB,1
59165.195312,21.0935,0.2315,False,g,AB,1
59165.226562,20.5992,0.1173,False,r,AB,1
59165.265625,20.1487,0.1389,False,i,AB,1
59166.328125,20.4489,0.108,False,r,AB,1
