mjd,mag,mag_err,UL,filter,System,detected
55010.633,21.6465,0.35,False,R,Vega,1
55021.255,20.59,0.27,False,r,AB,1
55021.277,20.5565,0.23,False,R,Vega,1
55034.21,19.83,0.13,False,r,AB,1
55034.234,19.9565,0.08,False,R,Vega,1
55034.308,20.03,0.19,False,r,AB,1
55050.185,19.13,0.12,False,r,AB,1
55050.199,19.2265,0.08,False,R,Vega,1
55050.268,19.21,0.19,False,r,AB,1
55072.574,22.04,0.26,False,UVM2,AB,1
55072.578,20.86,0.14,False,UVW1,AB,1
55072.581,19.5,0.09,False,U,AB,1
55072.583,22.85,0.33,False,UVW2,AB,1
55081.227,19.0965,0.1,False,R,Vega,1
55081.227,19.4666,0.13,False,V,Vega,1
55189.465,21.72,0.29,False,r,AB,1
55205.54,22.0021,0.05,False,r,AB,1
55207.416,22.28,0.32,False,g,AB,1
55208.416,21.57,0.35,False,r,AB,1
55211.405,20.76,0.23,False,g,AB,1
55267.602,25.2771,0.07,False,g,AB,1
55330.0,23.93,0.35,False,r,AB,1
