mjd,mag,mag_err,UL,filter,System,detected
58758.11,20.14,,True,r,AB,0
58758.12,20.16,,True,r,AB,0
58760.1,19.48,,True,r,AB,0
58760.11,19.78,,True,r,AB,0
58760.11,20.03,,True,r,AB,0
58760.12,20.0,,True,r,AB,0
58762.1,19.55,,True,r,AB,0
58762.1,19.98,,True,r,AB,0
58762.11,20.0,,True,r,AB,0
58762.11,20.15,,True,r,AB,0
58820.542968,21.531,,True,r,AB,0
58821.646323,19.4718,,True,orange,AB,0
58827.53125,21.007,,True,r,AB,0
58829.634888,20.0368,,True,orange,AB,0
58869.659302,20.0825,,True,orange,AB,0
58871.577588,20.5482,,True,cyan,AB,0
58873.630806,19.9187,,True,orange,AB,0
58875.661437,20.2769,,True,cyan,AB,0
58877.656826,20.2213,,True,orange,AB,0
58879.574644,19.8313,,True,cyan,AB,0
58881.594387,20.0729,,True,orange,AB,0
58883.604481,19.0856,,True,cyan,AB,0
58885.592645,19.3,,True,orange,AB,0
