mjd,mag,mag_err,UL,filter,System,detected
58439.5,21.92,,True,g,AB,0
58439.56,20.94,,True,r,AB,0
58442.41,20.46,,True,r,AB,0
58442.53,21.35,,True,r,AB,0
58443.46,21.02,,True,r,AB,0
58447.46,20.32,,True,r,AB,0
58447.48,20.76,,True,r,AB,0
58447.52,20.71,,True,r,AB,0
58447.54,20.47,,True,r,AB,0
58448.48,20.68,,True,r,AB,0
58448.54,21.08,,True,r,AB,0
58449.47,19.67,,True,r,AB,0
58449.51,20.85,,True,r,AB,0
58455.52,19.95,,True,r,AB,0
58461.46,21.28,,True,g,AB,0
58464.47,21.64,,True,g,AB,0
58464.54,21.63,,True,r,AB,0
58467.48,20.07,,True,g,AB,0
58474.476562,19.7977,,True,r,AB,0
58474.48,20.66,,True,r,AB,0
58476.46875,20.075,,True,r,AB,0
58476.5,20.9,,True,r,AB,0
58480.457031,20.0606,,True,r,AB,0
58480.46,20.79,,True,r,AB,0
58480.48,20.61,,True,g,AB,0
58480.480468,19.6509,,True,g,AB,0
58481.460937,20.3121,,True,r,AB,0
58481.476562,20.2948,,True,r,AB,0
58481.48,21.22,,True,r,AB,0
58482.507812,20.2706,,True,g,AB,0
58482.515625,20.4352,,True,g,AB,0
58482.52,21.34,,True,g,AB,0
58484.6,21.7967,0.27,False,w,AB,1
58486.4375,20.0073,,True,g,AB,0
58486.476562,20.5242,,True,r,AB,0
58493.46875,20.61,0.2764,False,r,AB,1
58493.472656,20.27,0.0961,False,r,AB,1
58494.464843,20.0432,0.0888,False,g,AB,1
58502.425781,19.5354,0.0866,False,r,AB,1
58502.503906,19.3418,0.1719,False,r,AB,1
58503.355468,19.4227,0.153,False,r,AB,1
58503.410156,19.4176,0.0852,False,r,AB,1
58503.425781,19.5281,0.1013,False,r,AB,1
58503.441406,19.4645,0.1325,False,r,AB,1
58507.464843,19.2182,0.171,False,g,AB,1
58510.515995,19.5148,,True,orange,AB,0
58511.394531,19.2691,0.1028,False,r,AB,1
58511.417968,19.3286,0.0972,False,r,AB,1
58512.487997,18.9988,0.147,False,orange,AB,1
58540.242187,19.0321,0.0832,False,r,AB,1
58541.257812,19.0168,0.1548,False,g,AB,1
58546.296875,18.8061,0.1004,False,r,AB,1
58556.210937,19.1541,0.09,False,r,AB,1
58556.28,19.06,0.07,False,r,AB,1
58556.339843,19.1338,0.076,False,g,AB,1
58558.1875,19.1108,0.086,False,r,AB,1
58558.261718,19.0851,0.1404,False,i,AB,1
58559.210937,19.0386,0.0902,False,r,AB,1
58559.25,19.0774,0.0949,False,r,AB,1
58559.292968,18.9962,0.0841,False,g,AB,1
58562.3125,18.3817,,True,g,AB,0
58562.97,18.86,0.13,False,i,AB,1
58562.97,18.94,0.16,False,r,AB,1
58565.04,19.15,0.11,False,r,AB,1
58565.04,19.1,0.09,False,i,AB,1
58565.04,19.38,0.14,False,g,AB,1
58565.04,19.17,0.13,False,z,AB,1
58567.230468,19.2793,0.05,False,r,AB,1
58575.253906,19.7338,0.1012,False,g,AB,1
58580.203125,20.2188,0.087,False,g,AB,1
58581.21,20.39,,True,g,AB,0
58581.210937,20.0737,0.1425,False,g,AB,1
58581.234375,19.6327,0.1979,False,r,AB,1
58582.21875,19.6013,0.1272,False,r,AB,1
58584.1875,19.5348,0.1131,False,r,AB,1
58584.226562,20.126,0.117,False,g,AB,1
58585.203125,19.8783,0.0869,False,g,AB,1
58587.207031,19.7999,0.1212,False,g,AB,1
58587.277343,19.4325,0.1617,False,r,AB,1
58591.0,19.29,0.15,False,i,AB,1
58591.0,19.46,0.21,False,z,AB,1
58591.0,19.74,,True,r,AB,0
58591.0,19.82,,True,g,AB,0
58592.136718,19.8924,0.1721,False,g,AB,1
58592.246093,20.2057,0.0967,False,r,AB,1
58597.297596,21.573,0.0972,False,w,AB,1
58597.309333,21.5409,0.09,False,w,AB,1
58597.321055,21.564,0.09,False,w,AB,1
58597.332789,21.552,0.1229,False,w,AB,1
58598.1875,20.6695,0.1059,False,r,AB,1
58598.226562,21.317,0.1931,False,g,AB,1
58601.257812,20.6538,0.1162,False,r,AB,1
58603.87,20.65,0.09,False,r,AB,1
58603.87,21.79,0.2,False,g,AB,1
58603.88,20.56,0.09,False,i,AB,1
58606.148437,20.3871,,True,g,AB,0
58606.171875,20.5006,,True,r,AB,0
58609.148437,21.2332,0.1359,False,r,AB,1
58630.333742,21.8648,0.102,False,w,AB,1
58630.345568,21.957,0.1222,False,w,AB,1
58630.357377,21.7821,0.087,False,w,AB,1
58630.369227,21.748,0.1017,False,w,AB,1
