mjd,mag,mag_err,UL,filter,System,detected
58805.54,20.13,,True,g,AB,0
58828.51,20.87,,True,i,AB,0
58828.51,21.0,,True,i,AB,0
58828.55,20.21,,True,g,AB,0
58830.49,21.1,,True,i,AB,0
58831.5,20.62,,True,i,AB,0
58831.5,20.62,,True,i,AB,0
58831.56,20.17,,True,g,AB,0
58835.49,20.33,,True,r,AB,0
58835.54,21.01,,True,i,AB,0
58835.55,20.65,,True,g,AB,0
58836.54,21.15,,True,i,AB,0
58838.55,18.95,,True,r,AB,0
58846.55,21.7,,True,g,AB,0
58846.573983,19.9676,,True,orange,AB,0
58849.53,20.99,,True,i,AB,0
58850.52,20.97,,True,r,AB,0
58850.55,21.54,,True,g,AB,0
58850.621329,19.8142,,True,orange,AB,0
58853.53,21.61,,True,g,AB,0
58853.56,20.58,0.14,False,r,AB,1
58855.41,20.48,,True,i,AB,0
58855.43,20.34,,True,g,AB,0
58855.48,20.87,,True,g,AB,0
58855.55,20.63,0.17,False,r,AB,1
58856.56,20.87,0.2,False,g,AB,1
58856.57,20.7,0.23,False,r,AB,1
58856.58,20.75,0.25,False,r,AB,1
58859.39,20.0,,True,i,AB,0
58859.41,19.97,,True,i,AB,0
58859.47,20.74,,True,r,AB,0
58859.5,20.24,0.2,False,r,AB,1
58859.5,20.76,,True,r,AB,0
58859.54,20.38,,True,g,AB,0
58859.55,20.39,,True,g,AB,0
58860.38,20.02,,True,r,AB,0
58860.4,19.97,,True,r,AB,0
58861.4,20.17,,True,i,AB,0
58861.43,20.41,,True,i,AB,0
58861.49,20.41,,True,g,AB,0
58861.52,20.22,,True,g,AB,0
58862.39,20.23,,True,r,AB,0
58862.4,20.11,,True,r,AB,0
58862.48,20.53,,True,g,AB,0
58862.5,20.58,,True,g,AB,0
58862.55,20.47,0.22,False,i,AB,1
58863.42,20.38,,True,g,AB,0
58863.44,20.49,,True,g,AB,0
58863.45,20.47,,True,g,AB,0
58863.52,20.49,0.15,False,i,AB,1
58864.44,20.89,,True,g,AB,0
58864.48,20.94,,True,g,AB,0
58864.49,20.34,0.16,False,r,AB,1
58864.5,20.46,,True,r,AB,0
58864.54,20.25,0.12,False,i,AB,1
58864.56,20.73,0.19,False,i,AB,1
58866.47,20.97,,True,i,AB,0
58866.54,20.26,0.13,False,r,AB,1
58866.58,20.71,,True,g,AB,0
58867.44,20.4,0.19,False,g,AB,1
58867.46,20.49,0.19,False,g,AB,1
58867.49,20.31,0.14,False,r,AB,1
58867.52,20.44,0.15,False,i,AB,1
58867.54,20.35,0.14,False,i,AB,1
58869.655281,19.5519,,True,orange,AB,0
58871.44,20.67,0.2,False,g,AB,1
58871.47,20.56,0.2,False,g,AB,1
58871.52,20.27,0.14,False,r,AB,1
58871.54,20.26,0.14,False,r,AB,1
58871.56,20.94,,True,i,AB,0
58871.622843,20.2527,0.3336,False,cyan,AB,1
58872.44,20.5,0.14,False,g,AB,1
58872.45,20.58,0.26,False,g,AB,1
58872.45,20.66,0.19,False,g,AB,1
58872.52,20.37,0.21,False,i,AB,1
58872.52,20.52,,True,i,AB,0
58872.56,20.35,0.19,False,r,AB,1
58872.56,20.37,0.19,False,r,AB,1
58872.58,20.53,,True,r,AB,0
58873.38,20.3,0.14,False,g,AB,1
58873.41,20.51,0.15,False,g,AB,1
58873.47,20.41,0.14,False,i,AB,1
58873.49,20.21,0.12,False,i,AB,1
58873.52,20.18,0.1,False,r,AB,1
58873.54,20.12,0.09,False,r,AB,1
58873.629856,19.525,,True,orange,AB,0
58875.35,20.85,,True,i,AB,0
58875.41,20.41,0.2,False,i,AB,1
58875.46,20.62,0.15,False,g,AB,1
58875.5,20.5,0.15,False,g,AB,1
58875.5,20.72,0.17,False,g,AB,1
58875.51,20.17,0.11,False,r,AB,1
58875.53,20.16,0.1,False,r,AB,1
58875.53,20.28,0.1,False,r,AB,1
58876.48,20.11,0.09,False,i,AB,1
58876.48,20.2,0.09,False,i,AB,1
58876.52,20.36,0.11,False,g,AB,1
58876.56,19.98,0.07,False,r,AB,1
58876.57,20.11,0.08,False,r,AB,1
58876.621625,20.0977,0.2884,False,cyan,AB,1
58877.43,20.15,0.14,False,i,AB,1
58877.48,20.23,0.11,False,i,AB,1
58877.5,20.04,0.11,False,r,AB,1
58877.5,20.24,0.1,False,r,AB,1
58877.656204,19.3347,,True,orange,AB,0
58878.45,20.12,0.14,False,i,AB,1
58878.48,20.22,0.14,False,i,AB,1
58878.5,20.39,0.15,False,g,AB,1
58878.51,20.44,0.16,False,g,AB,1
58878.53,20.48,0.15,False,g,AB,1
58878.56,20.15,0.15,False,r,AB,1
58878.56,20.17,0.15,False,r,AB,1
58878.57,20.15,0.14,False,r,AB,1
58880.48,20.19,0.11,False,g,AB,1
58880.5,19.98,0.1,False,r,AB,1
58880.5,20.39,0.14,False,g,AB,1
58880.54,20.04,0.1,False,r,AB,1
58880.55,20.13,0.11,False,i,AB,1
58880.57,20.14,0.1,False,i,AB,1
58881.42,20.22,0.13,False,i,AB,1
58881.49,20.26,0.11,False,g,AB,1
58881.5,20.39,0.12,False,g,AB,1
58881.51,20.16,0.1,False,g,AB,1
58881.53,19.99,0.09,False,r,AB,1
58881.53,20.02,0.09,False,r,AB,1
58881.579682,19.9439,0.2482,False,orange,AB,1
58883.38,20.1,0.2,False,i,AB,1
58883.39,20.35,0.25,False,i,AB,1
58883.48,20.13,0.14,False,g,AB,1
58883.5,20.18,0.13,False,g,AB,1
58883.52,20.1,0.17,False,r,AB,1
58884.39,20.05,0.18,False,i,AB,1
58884.41,20.08,0.15,False,i,AB,1
