mjd,mag,mag_err,UL,filter,System,detected
58768.619102,19.5757,,True,orange,AB,0
58770.603428,19.8688,,True,orange,AB,0
58772.614622,20.0303,,True,orange,AB,0
58778.621324,19.5541,,True,orange,AB,0
58780.533562,20.0102,,True,orange,AB,0
58784.565656,19.7176,,True,orange,AB,0
58788.608905,20.0635,,True,orange,AB,0
58790.580788,20.3757,,True,cyan,AB,0
58792.627179,19.7553,,True,orange,AB,0
58794.605192,20.5349,,True,cyan,AB,0
58796.540384,19.6248,,True,orange,AB,0
58798.570784,19.7984,,True,orange,AB,0
58800.580673,19.8134,,True,orange,AB,0
58801.519699,19.8272,,True,orange,AB,0
58802.620981,19.6949,,True,orange,AB,0
58808.591201,20.045,,True,orange,AB,0
58812.429942,19.7887,,True,orange,AB,0
58814.597575,20.6844,,True,cyan,AB,0
58816.568667,20.0878,,True,orange,AB,0
58820.583998,20.149,,True,orange,AB,0
58822.548488,19.1798,,True,orange,AB,0
58824.559203,20.1336,,True,orange,AB,0
58825.466888,19.8682,,True,orange,AB,0
58826.554955,19.9901,,True,orange,AB,0
58828.512809,19.8155,,True,orange,AB,0
58829.431514,19.5897,,True,orange,AB,0
58836.577705,20.0372,,True,orange,AB,0
58840.657291,19.693,,True,orange,AB,0
58844.499286,20.1277,,True,orange,AB,0
58846.467785,20.7444,,True,cyan,AB,0
58850.26,20.8,,True,r,AB,0
58850.26,19.51,,True,r,AB,0
58850.26,20.25,,True,r,AB,0
58850.27,19.89,,True,r,AB,0
58850.27,20.45,,True,r,AB,0
58850.27,20.95,,True,r,AB,0
58850.27,20.95,,True,r,AB,0
58850.28,20.92,,True,r,AB,0
58850.28,21.05,,True,r,AB,0
58850.29,20.93,,True,r,AB,0
58850.29,21.23,,True,r,AB,0
58850.29,21.23,,True,r,AB,0
58850.3,21.23,,True,r,AB,0
58850.3,21.33,,True,r,AB,0
58850.3,21.24,,True,r,AB,0
58850.3,21.27,,True,r,AB,0
58850.3,21.35,,True,r,AB,0
58850.31,20.96,,True,r,AB,0
58850.31,21.13,,True,r,AB,0
58850.31,21.19,,True,r,AB,0
58850.31,21.2,,True,r,AB,0
58850.31,21.2,,True,r,AB,0
58850.31,21.23,,True,r,AB,0
58850.32,20.89,,True,r,AB,0
58850.32,20.92,,True,r,AB,0
58850.32,21.05,,True,r,AB,0
58850.33,21.12,,True,r,AB,0
58850.33,21.14,,True,r,AB,0
58850.33,21.1,,True,r,AB,0
58850.34,20.8,,True,r,AB,0
58850.35,20.83,,True,r,AB,0
58850.36,20.7,,True,r,AB,0
58850.36,20.96,,True,r,AB,0
58850.36,21.02,,True,r,AB,0
58850.37,20.76,,True,r,AB,0
58850.39,20.78,,True,r,AB,0
58850.39,21.0,,True,r,AB,0
58850.4,20.74,,True,r,AB,0
58850.4,20.9,,True,r,AB,0
58850.4,20.93,,True,r,AB,0
58850.41,20.74,,True,r,AB,0
58850.41,20.78,,True,r,AB,0
58850.41,20.78,,True,r,AB,0
58850.42,20.7,,True,r,AB,0
58850.491879,20.1165,,True,orange,AB,0
58852.25,20.9,,True,r,AB,0
58852.26,20.92,,True,r,AB,0
58852.26,21.0,,True,r,AB,0
58852.26,21.04,,True,r,AB,0
58852.26,21.07,,True,r,AB,0
58852.27,20.97,,True,r,AB,0
58852.27,21.04,,True,r,AB,0
58852.28,21.13,,True,r,AB,0
58852.29,20.5,,True,r,AB,0
58852.3,21.26,,True,r,AB,0
58852.3,21.27,,True,r,AB,0
58852.3,20.75,,True,r,AB,0
58852.3,21.17,,True,r,AB,0
58852.3,21.23,,True,r,AB,0
58852.3,21.3,,True,r,AB,0
58852.31,21.2,,True,r,AB,0
58852.31,21.25,,True,r,AB,0
58852.31,21.33,,True,r,AB,0
58852.31,21.26,,True,r,AB,0
58852.32,21.23,,True,r,AB,0
58852.32,21.29,,True,r,AB,0
58852.32,21.35,,True,r,AB,0
58852.33,21.23,,True,r,AB,0
58852.33,21.27,,True,r,AB,0
58852.33,21.32,,True,r,AB,0
58852.33,21.37,,True,r,AB,0
58852.34,21.33,,True,r,AB,0
58852.34,21.22,,True,r,AB,0
58852.34,21.45,,True,r,AB,0
58852.34,21.59,,True,r,AB,0
58852.34,21.31,,True,r,AB,0
58852.35,21.41,,True,r,AB,0
58852.35,21.41,,True,r,AB,0
