mjd,mag,mag_err,UL,filter,System,detected
58556.210937,20.1986,,True,r,AB,0
58558.261718,19.4772,,True,i,AB,0
58567.207031,20.1558,,True,g,AB,0
58575.253906,20.2203,,True,g,AB,0
58575.40811,20.45,,True,cyan,AB,0
58577.391085,19.9791,,True,orange,AB,0
58579.405396,20.8783,,True,cyan,AB,0
58581.210937,21.0271,,True,g,AB,0
58581.382766,20.1126,,True,orange,AB,0
58583.368553,20.0783,,True,cyan,AB,0
58585.368718,19.8025,,True,orange,AB,0
58587.336124,19.2049,,True,orange,AB,0
58591.183593,20.1926,,True,g,AB,0
58591.402835,19.3963,,True,orange,AB,0
58593.39323,19.2768,,True,orange,AB,0
58595.355474,19.7884,,True,orange,AB,0
58597.350002,20.0347,,True,orange,AB,0
58598.226562,21.4315,,True,g,AB,0
58599.358393,19.9834,,True,orange,AB,0
58601.230468,20.645,,True,g,AB,0
58603.36823,20.0669,,True,cyan,AB,0
58605.345865,19.806,,True,orange,AB,0
58607.358993,20.5707,,True,cyan,AB,0
58609.332376,19.628,,True,orange,AB,0
58611.33644,19.8648,,True,cyan,AB,0
58612.175781,20.8185,0.1498,False,g,AB,1
58613.264066,19.3812,,True,orange,AB,0
58617.246093,19.6469,0.1105,False,r,AB,1
58619.328555,19.6991,0.2779,False,orange,AB,1
58625.292251,19.6641,0.2799,False,orange,AB,1
58627.293306,19.3574,0.1873,False,orange,AB,1
58629.277557,19.3877,0.2155,False,orange,AB,1
58631.263976,19.2966,0.1792,False,orange,AB,1
58633.281125,19.3451,0.2446,False,orange,AB,1
58634.203125,19.6704,0.0864,False,g,AB,1
58635.278686,19.3547,0.1278,False,cyan,AB,1
58637.21875,19.4443,0.0717,False,g,AB,1
58639.256865,19.6162,0.251,False,cyan,AB,1
58640.222656,19.2841,0.0869,False,r,AB,1
58641.264916,19.35,0.2177,False,orange,AB,1
58645.203125,19.3941,0.1332,False,g,AB,1
58648.171875,19.2165,0.139,False,g,AB,1
58648.199218,19.0878,0.1529,False,r,AB,1
58659.263582,18.8086,0.1261,False,orange,AB,1
58665.257539,18.5615,0.2123,False,orange,AB,1
58761.507812,19.7319,0.1519,False,r,AB,1
58770.539062,19.827,0.3071,False,g,AB,1
58773.613425,19.5993,0.2259,False,orange,AB,1
58774.23,19.23,0.21,False,i,AB,1
58774.23,19.47,0.25,False,r,AB,1
58776.519531,20.2355,0.1482,False,r,AB,1
58776.539062,19.0708,,True,g,AB,0
58781.523437,20.3153,0.3856,False,r,AB,1
58784.492187,18.894,,True,g,AB,0
58784.527343,18.8544,,True,r,AB,0
58788.519531,20.3253,,True,g,AB,0
58788.53125,20.2022,0.1755,False,r,AB,1
58791.515625,21.0667,0.152,False,r,AB,1
58791.53125,20.8767,,True,g,AB,0
58791.580147,19.9825,,True,cyan,AB,0
58794.53125,21.0095,0.1487,False,r,AB,1
58794.550781,20.3003,,True,g,AB,0
58798.535156,20.6304,0.227,False,r,AB,1
58815.549886,20.2332,,True,cyan,AB,0
58816.28,21.0,0.28,False,r,AB,1
58819.38,20.8,0.25,False,r,AB,1
58819.39,20.58,0.22,False,i,AB,1
58827.1,20.36,0.28,False,i,AB,1
58837.625727,19.8677,,True,orange,AB,0
58841.546138,19.8347,,True,orange,AB,0
58849.635904,19.8206,,True,orange,AB,0
58867.547107,19.9039,,True,orange,AB,0
58869.477032,19.9838,,True,orange,AB,0
58871.440784,20.2602,,True,cyan,AB,0
58873.531111,20.0361,,True,orange,AB,0
58875.594402,20.1715,,True,cyan,AB,0
58877.490595,19.9342,,True,orange,AB,0
58878.4373,20.0462,,True,cyan,AB,0
58879.417333,19.9687,,True,cyan,AB,0
58881.482952,20.0003,,True,orange,AB,0
58901.54205,20.0332,,True,orange,AB,0
