mjd,mag,mag_err,UL,filter,System,detected
59093.622336,18.9066,,True,orange,AB,0
59101.614829,19.5533,,True,orange,AB,0
59109.62287,19.9346,,True,orange,AB,0
59117.599111,19.7561,,True,orange,AB,0
59119.604935,20.2449,,True,cyan,AB,0
59123.620192,19.6931,,True,orange,AB,0
59125.569607,19.767,,True,orange,AB,0
59127.56997,19.5977,,True,orange,AB,0
59129.607442,19.8981,,True,orange,AB,0
59131.304,21.354,,True,G,AB,0
59133.621529,19.6785,,True,orange,AB,0
59135.426793,20.2986,,True,g,AB,0
59135.442997,20.2654,,True,g,AB,0
59135.484641,20.2955,,True,r,AB,0
59135.505254,20.3263,,True,r,AB,0
59137.464317,20.4237,,True,g,AB,0
59137.46478,20.2833,,True,g,AB,0
59137.497638,20.3467,,True,r,AB,0
59137.498101,20.1959,,True,r,AB,0
59137.629929,19.9239,,True,orange,AB,0
59139.435891,20.0574,,True,g,AB,0
59139.445509,20.0799,,True,g,AB,0
59139.484618,20.1498,,True,r,AB,0
59139.485092,20.2288,,True,r,AB,0
59139.595873,18.918,,True,cyan,AB,0
59141.444907,20.4478,,True,g,AB,0
59141.464097,20.6482,,True,g,AB,0
59141.493449,20.4733,,True,r,AB,0
59141.493923,20.5458,,True,r,AB,0
59141.559714,19.919,,True,orange,AB,0
59143.433807,20.5053,,True,g,AB,0
59143.434745,20.6699,,True,g,AB,0
59143.463888,20.3967,,True,r,AB,0
59143.497569,20.4921,,True,r,AB,0
59145.443819,20.6574,,True,g,AB,0
59145.468703,20.673,,True,g,AB,0
59145.487719,20.4012,,True,r,AB,0
59145.488182,20.4756,,True,r,AB,0
59145.604818,19.8855,,True,orange,AB,0
59147.577296,20.4133,,True,cyan,AB,0
59149.345393,19.1704,,True,r,AB,0
59149.368136,19.4392,,True,r,AB,0
59149.515081,20.2359,,True,g,AB,0
59149.519305,20.2324,,True,g,AB,0
59150.435705,19.7523,,True,g,AB,0
59150.453044,20.1125,,True,g,AB,0
59150.485046,20.2638,,True,r,AB,0
59150.485995,20.3886,,True,r,AB,0
59152.45383,19.6604,,True,r,AB,0
59152.454768,19.6316,,True,r,AB,0
59152.523472,19.7704,,True,g,AB,0
59152.525486,19.6441,,True,g,AB,0
59153.557979,19.6332,,True,orange,AB,0
59155.411944,19.8422,0.3142,False,g,AB,1
59155.412407,19.4347,,True,g,AB,0
59155.440983,19.7072,,True,r,AB,0
59155.454965,19.6695,,True,r,AB,0
59157.399085,19.6566,0.3283,False,g,AB,1
59157.399548,19.6401,0.3518,False,g,AB,1
59157.455023,19.1664,,True,r,AB,0
59157.479386,19.6246,0.2816,False,r,AB,1
59163.440486,19.6489,0.1501,False,g,AB,1
59163.503275,19.8796,0.1521,False,r,AB,1
59163.505613,20.4508,,True,r,AB,0
59163.559518,19.3258,,True,orange,AB,0
59165.393819,19.5762,0.1176,False,g,AB,1
59165.42162,19.5691,0.127,False,r,AB,1
