mjd,mag,mag_err,UL,Filter,System,detected,Filter_can,Cenwave
59812.532981,19.6569,,True,orange,AB,0,orange,6629.82
59813.544655,19.8761,,True,orange,AB,0,orange,6629.82
59815.529327,19.7848,,True,orange,AB,0,orange,6629.82
59816.508085,19.7197,,True,orange,AB,0,orange,6629.82
59817.504307,19.9647,,True,cyan,AB,0,cyan,5182.42
59818.608557,19.8936,,True,cyan,AB,0,cyan,5182.42
59819.497372,19.8349,,True,orange,AB,0,orange,6629.82
59820.502714,19.8361,,True,orange,AB,0,orange,6629.82
59821.502679,19.9781,,True,cyan,AB,0,cyan,5182.42
59822.49512,19.9854,,True,cyan,AB,0,cyan,5182.42
59823.4726,19.3079,,True,orange,AB,0,orange,6629.82
59824.517419,19.5764,,True,orange,AB,0,orange,6629.82
59827.489006,19.8557,,True,orange,AB,0,orange,6629.82
59828.489019,19.7775,,True,orange,AB,0,orange,6629.82
59831.471078,19.4346,,True,orange,AB,0,orange,6629.82
59832.591392,19.9098,,True,orange,AB,0,orange,6629.82
59837.558139,19.6605,,True,orange,AB,0,orange,6629.82
59838.547882,19.799,,True,orange,AB,0,orange,6629.82
59839.458819,19.8893,,True,orange,AB,0,orange,6629.82
59840.544828,19.7163,,True,orange,AB,0,orange,6629.82
59841.534583,19.7088,,True,orange,AB,0,orange,6629.82
59842.545451,19.7176,,True,orange,AB,0,orange,6629.82
59843.546157,19.8201,,True,orange,AB,0,orange,6629.82
59844.483606,20.312,,True,cyan,AB,0,cyan,5182.42
59845.520904,19.6228,,True,orange,AB,0,orange,6629.82
59846.391684,19.3341,,True,orange,AB,0,orange,6629.82
59847.372125,20.238,,True,cyan,AB,0,cyan,5182.42
59848.478384,20.1789,,True,cyan,AB,0,cyan,5182.42
59849.430826,19.8893,,True,orange,AB,0,orange,6629.82
59850.451603,19.7094,,True,orange,AB,0,orange,6629.82
59851.519997,20.2756,,True,cyan,AB,0,cyan,5182.42
59852.429472,19.9302,,True,cyan,AB,0,cyan,5182.42
59853.529134,19.8164,,True,orange,AB,0,orange,6629.82
59854.428049,19.6661,,True,orange,AB,0,orange,6629.82
59855.378261,19.8698,,True,orange,AB,0,orange,6629.82
59856.511681,20.6519,,True,cyan,AB,0,cyan,5182.42
59858.42713,19.6617,,True,orange,AB,0,orange,6629.82
59859.489114,20.0616,,True,orange,AB,0,orange,6629.82
59860.366823,19.6009,,True,orange,AB,0,orange,6629.82
59866.491757,19.6116,,True,orange,AB,0,orange,6629.82
59867.500528,19.8419,,True,orange,AB,0,orange,6629.82
59868.448487,19.9088,,True,orange,AB,0,orange,6629.82
59869.413567,19.8762,,True,orange,AB,0,orange,6629.82
59870.452171,19.8894,,True,orange,AB,0,orange,6629.82
59871.421149,19.9563,,True,orange,AB,0,orange,6629.82
59872.445859,19.9213,,True,orange,AB,0,orange,6629.82
59873.319189,19.7858,,True,r,AB,0,r,6366.38
59873.385914,18.7208,,True,g,AB,0,g,4746.48
59873.563473,19.685,,True,orange,AB,0,orange,6629.82
59875.445659,19.8577,,True,orange,AB,0,orange,6629.82
59876.319745,19.6443,,True,r,AB,0,r,6366.38
59876.348226,19.8046,,True,orange,AB,0,orange,6629.82
59878.218888,20.1616,,True,g,AB,0,g,4746.48
59878.231655,19.966,,True,r,AB,0,r,6366.38
59879.455813,19.5363,,True,orange,AB,0,orange,6629.82
59880.220335,20.0614,,True,r,AB,0,r,6366.38
59880.237303,20.0457,,True,g,AB,0,g,4746.48
59880.450628,20.2557,,True,orange,AB,0,orange,6629.82
59881.421243,20.0279,,True,cyan,AB,0,cyan,5182.42
59882.222164,20.1921,,True,g,AB,0,g,4746.48
59882.239398,20.0872,,True,r,AB,0,r,6366.38
59882.436637,19.7194,,True,cyan,AB,0,cyan,5182.42
59883.42367,20.1136,,True,orange,AB,0,orange,6629.82
59884.423246,20.2493,,True,orange,AB,0,orange,6629.82
59885.419759,19.4848,,True,orange,AB,0,orange,6629.82
59886.349283,19.49,,True,orange,AB,0,orange,6629.82
59887.297048,19.4404,,True,r,AB,0,r,6366.38
59887.40758,19.6733,,True,orange,AB,0,orange,6629.82
59889.225173,18.9807,,True,g,AB,0,g,4746.48
59889.282546,19.1471,,True,r,AB,0,r,6366.38
59893.414123,19.526,,True,orange,AB,0,orange,6629.82
59894.265011,19.3235,,True,r,AB,0,r,6366.38
59894.38383,18.7124,,True,g,AB,0,g,4746.48
59895.408432,19.5811,,True,orange,AB,0,orange,6629.82
59896.236215,19.6808,,True,g,AB,0,g,4746.48
59896.306585,19.8974,,True,r,AB,0,r,6366.38
59896.432264,19.1565,,True,orange,AB,0,orange,6629.82
59897.306143,19.2936,,True,orange,AB,0,orange,6629.82
59898.222719,20.1214,0.3057,False,g,AB,1,g,4746.48
59898.292013,19.84,,True,r,AB,0,r,6366.38
59899.393196,19.9156,0.3152,False,cyan,AB,1,cyan,5182.42
59900.234699,19.9188,0.06,False,w,AB,1,w,5980.7
59900.247963,19.8475,0.3196,False,r,AB,1,r,6366.38
59900.390145,19.8834,0.2606,False,cyan,AB,1,cyan,5182.42
59901.476756,18.9743,,True,orange,AB,0,orange,6629.82
59902.198645,19.621,0.1596,False,r,AB,1,r,6366.38
59902.30103,19.1701,0.1986,False,g,AB,1,g,4746.48
59902.304134,19.5601,0.2625,False,orange,AB,1,orange,6629.82
