mjd,mag,mag_err,UL,filter,System,detected
59058.601383,20.0905,,True,cyan,AB,0
59060.572889,19.8266,,True,orange,AB,0
59062.613477,19.8441,,True,orange,AB,0
59063.602905,19.7479,,True,orange,AB,0
59064.615071,19.6442,,True,orange,AB,0
59068.577857,19.8847,,True,orange,AB,0
59070.572389,19.7635,,True,orange,AB,0
59073.6175,19.8865,,True,orange,AB,0
59076.615561,19.9704,,True,orange,AB,0
59078.585844,20.5772,,True,cyan,AB,0
59080.615967,19.9055,,True,orange,AB,0
59082.576212,20.5131,,True,cyan,AB,0
59084.600437,19.9873,,True,orange,AB,0
59086.595211,20.1599,,True,cyan,AB,0
59088.60763,19.9443,,True,orange,AB,0
59090.594034,20.1478,,True,orange,AB,0
59091.574628,19.951,,True,orange,AB,0
59092.58951,19.9369,,True,orange,AB,0
59093.603168,19.673,,True,orange,AB,0
59094.524514,19.6341,,True,orange,AB,0
59095.547839,20.0853,,True,orange,AB,0
59096.569856,19.7848,,True,orange,AB,0
59098.575776,19.5433,,True,orange,AB,0
59100.550937,19.8785,,True,orange,AB,0
59101.552196,19.6712,,True,orange,AB,0
59102.564628,19.9177,,True,orange,AB,0
59106.558192,20.2576,,True,cyan,AB,0
59108.370081,19.3689,,True,g,AB,0
59108.462233,20.0445,,True,r,AB,0
59108.534335,19.9513,,True,orange,AB,0
59110.524574,20.0576,,True,cyan,AB,0
59111.378055,20.0312,,True,g,AB,0
59111.42059,20.1866,,True,r,AB,0
59112.530149,19.9979,,True,orange,AB,0
59114.533376,20.2228,,True,cyan,AB,0
59115.416249,20.2256,,True,r,AB,0
59116.397372,20.2593,,True,r,AB,0
59116.502916,20.376,,True,g,AB,0
59117.546914,19.9126,,True,cyan,AB,0
59119.484918,20.7155,0.2792,False,g,AB,1
59119.496851,19.3816,,True,orange,AB,0
59120.517133,19.5426,,True,orange,AB,0
59121.381354,19.3117,,True,g,AB,0
59121.491019,19.5508,,True,orange,AB,0
59122.402789,19.1234,,True,g,AB,0
59123.351898,18.9764,,True,r,AB,0
59123.417835,18.8266,,True,g,AB,0
59123.485122,19.0694,,True,orange,AB,0
59124.354536,19.1199,,True,r,AB,0
59125.396527,18.9671,,True,g,AB,0
59125.464999,19.2871,,True,r,AB,0
