mjd,mag,mag_err,UL,filter,System,detected
58094.662885,17.373,,True,orange,AB,0
58102.66444,18.4403,,True,orange,AB,0
58110.657121,19.7328,,True,orange,AB,0
58116.662002,19.4385,,True,orange,AB,0
58120.589641,19.6804,,True,orange,AB,0
58122.660008,18.9938,,True,orange,AB,0
58128.655435,20.0758,,True,orange,AB,0
58134.653108,19.818,,True,orange,AB,0
58138.661915,19.48,,True,orange,AB,0
58144.666082,19.8359,,True,orange,AB,0
58148.636378,19.8461,,True,orange,AB,0
58150.605085,19.2916,,True,orange,AB,0
58152.652754,19.821,,True,orange,AB,0
58156.641254,19.8945,,True,orange,AB,0
58162.606191,19.6431,,True,orange,AB,0
58176.592248,20.2064,,True,orange,AB,0
58182.3736,17.5453,,True,r,AB,0
58182.3748,19.6253,,True,r,AB,0
58182.3951,15.3453,,True,r,AB,0
58182.4084,18.8853,,True,r,AB,0
58186.4052,20.7653,,True,r,AB,0
58186.4059,20.4653,,True,r,AB,0
58186.5103,20.2453,,True,r,AB,0
58186.5127,20.5753,,True,r,AB,0
58188.5246,19.8077,,True,orange,AB,0
58194.532238,20.6279,,True,cyan,AB,0
58196.519647,20.4122,,True,cyan,AB,0
58198.3719,19.9753,,True,r,AB,0
58198.3837,20.6453,,True,r,AB,0
58199.322,19.1853,,True,r,AB,0
58199.323,18.8653,,True,r,AB,0
58202.288,20.4253,,True,g,AB,0
58202.3011,20.2953,,True,g,AB,0
58202.3035,20.3853,0.21,False,g,AB,1
58202.3184,20.5453,0.18,False,g,AB,1
58202.3243,20.6453,0.16,False,g,AB,1
58202.3388,20.6853,0.19,False,g,AB,1
58202.3402,20.4153,,True,g,AB,0
58202.3613,20.8253,0.14,False,g,AB,1
58202.3642,20.7053,0.21,False,g,AB,1
58203.3473,20.4453,0.15,False,g,AB,1
58203.3532,20.0653,,True,g,AB,0
58203.3667,20.1553,,True,g,AB,0
58203.3889,20.0253,,True,g,AB,0
58204.274,19.5053,,True,g,AB,0
58204.276,19.3953,,True,g,AB,0
58204.305,19.1253,,True,g,AB,0
58204.3105,19.6453,,True,g,AB,0
58204.3295,19.2853,,True,g,AB,0
58204.3309,19.4453,,True,g,AB,0
58204.3376,19.0353,,True,g,AB,0
58204.3542,19.6653,,True,g,AB,0
58204.3576,20.0353,,True,g,AB,0
58204.3581,19.7853,,True,g,AB,0
58204.3931,20.0053,0.19,False,g,AB,1
58205.284,19.4453,,True,g,AB,0
58205.285,20.2553,0.2,False,g,AB,1
58205.2919,20.3453,0.2,False,g,AB,1
58205.2966,19.3253,,True,g,AB,0
58205.3268,19.4853,,True,g,AB,0
58205.3286,20.1453,0.22,False,g,AB,1
58205.3541,19.4053,,True,g,AB,0
58206.2717,19.7853,0.16,False,g,AB,1
58206.2767,15.3753,,True,g,AB,0
58206.2946,15.6353,,True,g,AB,0
58206.3037,20.2453,0.19,False,g,AB,1
58206.3277,19.1953,,True,g,AB,0
58206.3291,19.8253,,True,g,AB,0
58206.3371,20.1453,0.17,False,g,AB,1
58206.3376,18.2853,,True,g,AB,0
58206.374,18.6853,,True,g,AB,0
58206.3744,19.8353,0.12,False,g,AB,1
58206.3754,20.1753,0.17,False,g,AB,1
58206.488645,19.3069,,True,orange,AB,0
58207.3085,19.0953,,True,g,AB,0
58207.3099,19.7153,0.15,False,g,AB,1
58207.3307,19.9653,0.17,False,g,AB,1
58207.334,19.7453,0.16,False,g,AB,1
58207.3757,19.8653,0.15,False,g,AB,1
58207.3791,18.5453,,True,g,AB,0
58208.3038,18.7553,,True,g,AB,0
58208.429788,17.0093,,True,orange,AB,0
58210.2687,15.2653,,True,g,AB,0
58210.2692,20.0453,0.24,False,g,AB,1
58210.2894,15.2553,,True,g,AB,0
58210.2898,19.4753,,True,g,AB,0
58210.3373,19.0453,,True,g,AB,0
58210.3757,19.3353,,True,g,AB,0
58211.2931,19.6053,0.17,False,g,AB,1
58211.3342,19.5453,0.11,False,g,AB,1
58211.3365,15.1653,,True,g,AB,0
58211.3536,19.5353,0.16,False,g,AB,1
58214.2499,18.2753,,True,r,AB,0
58214.2555,18.7953,,True,g,AB,0
58214.3339,19.2453,0.14,False,r,AB,1
58214.3344,18.9553,,True,r,AB,0
58214.487143,19.2731,0.1984,False,orange,AB,1
58215.2364,18.0853,,True,r,AB,0
58215.2672,18.6553,,True,g,AB,0
58216.2261,19.1553,0.09,False,r,AB,1
58216.2286,19.2753,0.06,False,r,AB,1
58216.2453,19.3353,0.1,False,r,AB,1
58216.2491,19.2753,0.05,False,r,AB,1
58216.25,19.1053,0.05,False,r,AB,1
58216.2695,19.1053,0.06,False,g,AB,1
58216.2728,19.2853,0.07,False,r,AB,1
58216.2733,15.9353,,True,r,AB,0
58216.2907,19.2553,0.06,False,r,AB,1
58217.2666,19.1353,0.09,False,r,AB,1
