mjd,mag,mag_err,UL,Filter,System,detected,Filter_can,Cenwave
55010.633,21.6465,0.35,False,R,Vega,1,R,6695.83
55021.255,20.59,0.27,False,r,AB,1,r,6141.12
55021.277,20.5565,0.23,False,R,Vega,1,R,6695.83
55034.21,19.83,0.13,False,r,AB,1,r,6141.12
55034.234,19.9565,0.08,False,R,Vega,1,R,6695.83
55034.308,20.03,0.19,False,r,AB,1,r,6141.12
55050.185,19.13,0.12,False,r,AB,1,r,6141.12
55050.199,19.2265,0.08,False,R,Vega,1,R,6695.83
55050.268,19.21,0.19,False,r,AB,1,r,6141.12
55072.574,22.04,0.26,False,UVM2,AB,1,UVM2,2245.03
55072.578,20.86,0.14,False,UVW1,AB,1,UVW1,2681.67
55072.581,19.5,0.09,False,U,AB,1,U,3520.88
55072.583,22.85,0.33,False,UVW2,AB,1,UVW2,2083.95
55081.227,19.0965,0.1,False,R,Vega,1,R,6695.83
55081.227,19.4666,0.13,False,V,Vega,1,V,5467.57
55189.465,21.72,0.29,False,r,AB,1,r,6141.12
55205.54,22.0021,0.05,False,r,AB,1,r,6141.12
55207.416,22.28,0.32,False,g,AB,1,g,4671.78
55208.416,21.57,0.35,False,r,AB,1,r,6141.12
55211.405,20.76,0.23,False,g,AB,1,g,4671.78
55267.602,25.2771,0.07,False,g,AB,1,g,4671.78
55330.0,23.93,0.35,False,r,AB,1,r,6141.12
