cadence,metric,n_events,n_success,efficiency,z_lo,z_hi,sigma
baseline_v5.3.0_10yrs,SLSN_SpecTrigger_Physical_Metric,295752,0,0.0,4.7,4.8,0.0
baseline_v5.1.1_10yrs,SLSN_Detect_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.1.1_10yrs,SLSN_Characterize_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.1.1_10yrs,SLSN_Villar_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.1.1_10yrs,SLSN_ELAsTiCC_Metric,283312,2,7.059355057321963e-06,4.8,4.9,4.991700212650554e-06
baseline_v5.1.1_10yrs,SLSN_SpecTrigger_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.3.0_10yrs,SLSN_Detect_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.3.0_10yrs,SLSN_Characterize_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.3.0_10yrs,SLSN_Villar_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.3.0_10yrs,SLSN_ELAsTiCC_Metric,283312,5,1.7648387643304908e-05,4.8,4.9,7.892529246609743e-06
baseline_v5.3.0_10yrs,SLSN_SpecTrigger_Physical_Metric,283312,0,0.0,4.8,4.9,0.0
baseline_v5.1.1_10yrs,SLSN_Detect_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.1.1_10yrs,SLSN_Characterize_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.1.1_10yrs,SLSN_Villar_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.1.1_10yrs,SLSN_ELAsTiCC_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.1.1_10yrs,SLSN_SpecTrigger_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.3.0_10yrs,SLSN_Detect_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.3.0_10yrs,SLSN_Characterize_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.3.0_10yrs,SLSN_Villar_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
baseline_v5.3.0_10yrs,SLSN_ELAsTiCC_Metric,269683,1,3.7080572375715193e-06,4.9,5.0,3.708050362720908e-06
baseline_v5.3.0_10yrs,SLSN_SpecTrigger_Physical_Metric,269683,0,0.0,4.9,5.0,0.0
